y,probs,preds
0.0,0.362612,0.0
0.0,0.62993497,1.0
0.0,0.97421414,1.0
0.0,0.27443612,0.0
1.0,0.6161696,1.0
1.0,0.7620886,1.0
0.0,0.23552047,0.0
0.0,0.05201749,0.0
0.0,0.31357476,0.0
0.0,0.165279,0.0
0.0,0.13257007,0.0
1.0,0.89788467,1.0
1.0,0.64909965,1.0
1.0,0.98965937,1.0
1.0,0.9663793,1.0
0.0,0.020108037,0.0
0.0,0.17229883,0.0
1.0,0.67507404,1.0
1.0,0.49845138,0.0
0.0,0.22301677,0.0
1.0,0.3917762,0.0
0.0,0.81195074,1.0
0.0,0.20423645,0.0
1.0,0.31166786,0.0
0.0,0.04969499,0.0
1.0,0.9489233,1.0
1.0,0.847591,1.0
0.0,0.72608906,1.0
1.0,0.7754677,1.0
1.0,0.64581895,1.0
1.0,0.9955083,1.0
1.0,0.5373102,1.0
0.0,0.052340902,0.0
1.0,0.9941759,1.0
0.0,0.073417515,0.0
0.0,0.12565571,0.0
1.0,0.7415244,1.0
0.0,0.2769727,0.0
1.0,0.98084784,1.0
0.0,0.37003234,0.0
1.0,0.3607474,0.0
1.0,0.4844549,0.0
1.0,0.90560263,1.0
0.0,0.17943378,0.0
1.0,0.48738045,0.0
0.0,0.022012742,0.0
1.0,0.6065985,1.0
1.0,0.8295579,1.0
0.0,0.34688714,0.0
1.0,0.5605564,1.0
1.0,0.7430109,1.0
0.0,0.38685155,0.0
1.0,0.9721096,1.0
0.0,0.7549216,1.0
0.0,0.7921274,1.0
0.0,0.2855237,0.0
1.0,0.70055133,1.0
0.0,0.38672134,0.0
1.0,0.95950747,1.0
1.0,0.377041,0.0
0.0,0.74120754,1.0
0.0,0.33144727,0.0
0.0,0.3888679,0.0
1.0,0.7561742,1.0
0.0,0.14101605,0.0
1.0,0.24646229,0.0
1.0,0.80646306,1.0
1.0,0.23524402,0.0
1.0,0.99533457,1.0
0.0,0.2901271,0.0
1.0,0.7906778,1.0
1.0,0.25958216,0.0
1.0,0.85134155,1.0
0.0,0.51196694,1.0
1.0,0.6089703,1.0
1.0,0.9867994,1.0
1.0,0.45181546,0.0
0.0,0.19846036,0.0
0.0,0.20257863,0.0
1.0,0.6705551,1.0
0.0,0.013045883,0.0
1.0,0.58924544,1.0
1.0,0.8617261,1.0
0.0,0.22020414,0.0
1.0,0.3685553,0.0
0.0,0.93126005,1.0
1.0,0.36391413,0.0
1.0,0.6791387,1.0
0.0,0.16390955,0.0
0.0,0.37102997,0.0
1.0,0.18708605,0.0
1.0,0.94107586,1.0
0.0,0.15387787,0.0
0.0,0.33254924,0.0
0.0,0.43137646,0.0
0.0,0.29698652,0.0
0.0,0.13150585,0.0
0.0,0.24538885,0.0
0.0,0.57869184,1.0
0.0,0.41313985,0.0
