Molecule ChEMBL ID,Smiles,Standard Type,MIC,Units
CHEMBL245953,N#CCSc1ncnc2[nH]ncc12,MIC,63.0,ug.mL-1
CHEMBL393459,C=CCn1ncc2c(SCCC)ncnc21,MIC,63.0,ug.mL-1
CHEMBL246583,N#CCSc1ncnc2c1cnn2Cc1cccnc1,MIC,63.0,ug.mL-1
CHEMBL393030,C=CCCSc1ncnc2c1cnn2Cc1ccc(Cl)cc1,MIC,125.0,ug.mL-1
CHEMBL3417598,CN(C)CCOc1ccc(C(c2cccs2)c2ccccc2F)cc1,MIC,17.8,ug.mL-1
CHEMBL3417601,Fc1ccccc1C(c1ccc(OCCN2CCCCC2)cc1)c1cccs1,MIC,1.24,ug.mL-1
CHEMBL3417611,CCN(CC)CCOc1ccc(C(c2cccs2)c2ccccc2OC)cc1,MIC,25.0,ug.mL-1
CHEMBL2297033,Cc1ccc(-n2cc(/C=N/n3c(-c4cccc(C)c4)nc4ccccc4c3=O)c(-c3ccncc3)n2)cc1,MIC,6.25,ug.mL-1
CHEMBL4103070,CC(C)N1CCN(Cc2c(CC3CCCC3)[nH]c3ccnc(Cl)c23)CC1,MIC,25.0,ug.mL-1
CHEMBL4066851,CS(=O)(=O)N1CCN(Cc2c(-c3ccccc3)[nH]c3ccnc(Cl)c23)CC1,MIC,25.0,ug.mL-1
CHEMBL4104496,Clc1nccc2[nH]c(CC3CCCCC3)c(CN3CCCC3)c12,MIC,25.0,ug.mL-1
CHEMBL2333802,COc1ccc(C(=O)/C(=C/c2ccc(OCC(=O)O)cc2)c2ccccc2)cc1,MIC,250.0,ug.mL-1
CHEMBL3736002,CC1=C(C(=O)Nc2ccc(Br)cn2)C(c2cn(-c3ccccc3)nc2-c2ccc([N+](=O)[O-])cc2)n2ncnc2N1,MIC,1.56,ug.mL-1
CHEMBL3742347,O=C(c1sc2c([N+](=O)[O-])cc(C(F)(F)F)cc2[n+]1[O-])N1CCCCC1,MIC,0.03,ug.mL-1
CHEMBL2235536,CCCCCC#CC(c1ccc2c(c1)CCC(C)(C)O2)N1CCOCC1,MIC,3.12,ug.mL-1
CHEMBL1629829,OC(c1ccc(OCc2ccc(OCCN3CCOCC3)cc2)cc1)C1CC1,MIC,3.12,ug.mL-1
CHEMBL1629820,OC(c1ccc(OCc2ccc(OCc3ccccc3)cc2)cc1)C1CC1,MIC,3.12,ug.mL-1
CHEMBL2283236,CC(=O)NNC(=O)CSc1nnc(-c2nc(C(C)C)cs2)n1-c1ccccc1,MIC,62.5,ug.mL-1
CHEMBL2283235,CC(C)c1csc(-c2nnc(Sc3nnc(-c4ccc(O)cc4)o3)n2-c2ccccc2)n1,MIC,62.5,ug.mL-1
CHEMBL2283118,CC(C)c1csc(-c2nnc(Sc3nnc(-c4ccccc4)o3)n2-c2ccccc2)n1,MIC,62.5,ug.mL-1
CHEMBL2283242,COc1cc(/C=N/NC(=O)CSc2nnc(-c3nc(C(C)C)cs3)n2-c2ccccc2)ccc1O,MIC,31.25,ug.mL-1
CHEMBL2281757,O=C1CC[C@H](O)c2ccccc21,MIC,50.0,ug.mL-1
CHEMBL222382,NC(=O)c1cnc(Cl)cn1,MIC,25.0,ug.mL-1
CHEMBL2299177,S=C(SSC(=S)N1CCN(c2ccc(Cl)c(Cl)c2)CC1)N1CCN(c2ccc(Cl)c(Cl)c2)CC1,MIC,6.25,ug.mL-1
CHEMBL2299173,O=C1C(=O)N(CCCSC(=S)N2CCN(c3ccc(Cl)c(Cl)c3)CC2)c2ccc(F)cc21,MIC,6.25,ug.mL-1
CHEMBL2299175,O=C1C(=O)N(CCCSC(=S)N2CCN(c3ccc(Cl)c(Cl)c3)CC2)c2ccc(Br)cc21,MIC,6.25,ug.mL-1
CHEMBL2299170,O=C1C(=O)N(CCSC(=S)N2CCN(c3ccc(Cl)c(Cl)c3)CC2)c2ccc(Br)cc21,MIC,6.25,ug.mL-1
CHEMBL2299169,O=C1C(=O)N(CCSC(=S)N2CCN(c3ccc(Cl)c(Cl)c3)CC2)c2ccc(Cl)cc21,MIC,6.25,ug.mL-1
CHEMBL2281843,OC1(c2nnc(-c3ccncc3)[nH]2)CCCCC1,MIC,0.59,ug.mL-1
CHEMBL2281841,OC1(c2nnc(-c3ccccc3)[nH]2)CCCCC1,MIC,12.36,ug.mL-1
CHEMBL2282541,N#Cc1c(-c2ccc(F)cc2)cc(-c2ccc(Nc3cc(=O)oc4ccccc34)cc2)nc1N,MIC,50.0,ug.mL-1
CHEMBL1672872,N#Cc1ncc(C(N)=O)nc1NC1CCCC1,MIC,200.0,ug.mL-1
CHEMBL4169715,O=C(Nn1c(-c2ccccc2Cl)nc2ccccc2c1=O)c1sc2ccccc2c1Cl,MIC,6.25,ug.mL-1
CHEMBL2282561,CC(=O)N1N=C(c2ccc(Nc3cc(=O)oc4ccccc34)cc2)CC1c1ccc(Cl)cc1Cl,MIC,500.0,ug.mL-1
CHEMBL4087843,O=C(Nc1ccc([N+](=O)[O-])cc1)Nc1ccc(S(=O)(=O)Nc2ccc(F)cc2)cc1,MIC,19.0,ug.mL-1
CHEMBL2347775,O=C1c2cc(OC(F)(F)F)ccc2-n2c1nc1cnccc1c2=O,MIC,0.25,ug.mL-1
CHEMBL2347780,O=C1c2cc(C(=O)N3CCCCC3)ccc2-n2c1nc1ccccc1c2=O,MIC,2.0,ug.mL-1
CHEMBL2347785,O=C1c2cc(OC(F)(F)F)ccc2-n2c1nc1ccccc1c2=O,MIC,0.5,ug.mL-1
CHEMBL72111,Nc1ccc2c(c1)C(=O)c1nc3ccccc3c(=O)n1-2,MIC,16.0,ug.mL-1
CHEMBL2347788,O=C1c2ccc(N3CCNCC3)cc2-n2c1nc1ccccc1c2=O,MIC,2.0,ug.mL-1
CHEMBL2347777,O=C1c2cc(Br)ccc2-n2c1nc1ccncc1c2=O,MIC,1.0,ug.mL-1
CHEMBL2347778,O=C1c2cc(OC(F)(F)F)ccc2-n2c1nc1ccncc1c2=O,MIC,0.063,ug.mL-1
CHEMBL2347781,O=C1c2ccc(N3CCCCC3)cc2-n2c1nc1ccccc1c2=O,MIC,128.0,ug.mL-1
CHEMBL2347784,O=C1c2ccc(N3CCC(O)CC3)cc2-n2c1nc1ccccc1c2=O,MIC,16.0,ug.mL-1
CHEMBL2347447,O=S(=O)(Nc1ccccc1)n1cnc2c(=S)[nH]cnc21,MIC,0.78,ug.mL-1
CHEMBL4529779,CC(=O)c1sc(/N=C2\NC(=O)/C(=C3/C(=O)N(C)c4ccccc43)S2)nc1C,MIC,0.39,ug.mL-1
CHEMBL4588329,CC(=O)c1sc(/N=C2\NC(=O)/C(=C3/C(=O)N(C)c4ccc(Cl)cc43)S2)nc1C,MIC,0.39,ug.mL-1
CHEMBL3398354,CCCc1cc(=O)oc2c1c(OCCN1CCOCC1)cc1oc(C(=O)OCC)cc12,MIC,50.0,ug.mL-1
CHEMBL3398359,CCCc1cc(=O)oc2c1c1c(c3oc(C(=O)N=[N+]=[N-])cc32)C=CC(C)(C)O1,MIC,50.0,ug.mL-1
CHEMBL4089848,COc1cc(C[C@@H](C)[C@@H](C)Cc2ccc(OCCN3CCCC3)c(OC)c2)ccc1O,MIC,25.0,ug.mL-1
CHEMBL151,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,MIC,25.0,ug.mL-1
CHEMBL2283355,COc1ccc2nc(NC(=O)CSc3nnc(-c4cc5ccccc5oc4=O)o3)sc2c1,MIC,25.0,ug.mL-1
CHEMBL2283343,Cc1ccc(NC(=O)CSc2nnc(-c3cc4ccccc4oc3=O)o2)cc1,MIC,500.0,ug.mL-1
CHEMBL2283358,O=C(CSc1nnc(-c2cc3ccccc3oc2=O)o1)Nc1ccccc1,MIC,500.0,ug.mL-1
CHEMBL2283356,CCOc1ccc2nc(NC(=O)CSc3nnc(-c4cc5ccccc5oc4=O)o3)sc2c1,MIC,6.25,ug.mL-1
CHEMBL2283341,O=C(CSc1nnc(-c2cc3ccccc3oc2=O)o1)Nc1ccc([N+](=O)[O-])cc1,MIC,6.25,ug.mL-1
CHEMBL2283359,O=C(CSc1nnc(-c2cc3ccccc3oc2=O)o1)Nc1ccc(Cl)cc1,MIC,6.25,ug.mL-1
CHEMBL2281854,OC1CCC(C(O)c2nnc(-c3ccncc3)[nH]2)CC1O,MIC,0.9,ug.mL-1
CHEMBL2281845,Cc1csc(-c2nnc(C3(O)CCCCC3)[nH]2)c1,MIC,1.65,ug.mL-1
CHEMBL2281844,OC1(c2nnc(-c3cccnc3)[nH]2)CCCCC1,MIC,4.5,ug.mL-1
CHEMBL2281839,Oc1ccc(-c2nnc(C3(O)CCCC3)[nH]2)cc1,MIC,3.2,ug.mL-1
CHEMBL2281837,Cc1nnc(C(O)C2CC=CCC2)[nH]1,MIC,5.15,ug.mL-1
CHEMBL444893,CC1(C)O[C@H]2[C@@H](O1)[C@@H](CNCCCN)O[C@@H]1OC(C)(C)O[C@@H]12,MIC,50.0,ug.mL-1
CHEMBL244270,CCCCCCCCCCCCCCCC(=O)NCCCN(C[C@H]1O[C@@H]2OC(C)(C)O[C@@H]2[C@H]2OC(C)(C)O[C@H]21)C(=O)CCCCCCCCCCCCCCC,MIC,50.0,ug.mL-1
CHEMBL2262810,S=c1[nH]c2c(c(=S)[nH]1)C(c1ccccc1)c1ccc3ccccc3c1O2,MIC,500.0,ug.mL-1
CHEMBL243766,CN(C)CCOc1ccc(C(c2ccc(O)cc2)c2cc3ccccc3c3ccccc23)cc1,MIC,25.0,ug.mL-1
CHEMBL395803,COc1ccc(Cc2ccc(OCCN(C)C)cc2)cc1,MIC,25.0,ug.mL-1
CHEMBL226588,COc1cc(/C=C/C(=O)NCCc2ccc(O)c(OC)c2)ccc1O,MIC,1.6,ug.mL-1
CHEMBL561057,CC(C)=CCC/C(C)=C/CNCCNC1C2CC3CC(C2)CC1C3,MIC,0.16,ug.mL-1
CHEMBL4594159,Cc1cccc(-n2c(/C=C/c3ccc(C#N)cc3)nc3ncccc3c2=O)c1C,MIC,64.0,ug.mL-1
CHEMBL4455916,Cc1ccc(C)c(-n2c(/C=C/c3ccc(C#N)cc3)nc3ncccc3c2=O)c1,MIC,64.0,ug.mL-1
CHEMBL4589054,CC1(C)CCC2=C(O1)/C(=N\NC(=O)c1ccncc1)c1ccccc1C2=O,MIC,200.0,ug.mL-1
CHEMBL218011,CC1(C)OC2=C(CC1Br)C(=O)C(=O)c1ccccc12,MIC,6.25,ug.mL-1
CHEMBL3260386,COc1ccccc1S(=O)(=O)NC(=O)c1nc2nc(C)cc(C)n2n1,MIC,0.5,ug.mL-1
CHEMBL200607,COc1ccc(-c2cc(-c3ccc(O)cc3)nc(NCCCn3ccnc3)n2)cc1OC,MIC,12.5,ug.mL-1
CHEMBL200436,COc1ccc(OC)c(-c2cc(-c3ccc(O)cc3)nc(NCCCN3CCOCC3)n2)c1,MIC,25.0,ug.mL-1
CHEMBL200787,COc1ccc(-c2cc(-c3ccc(O)cc3)nc(NCCCN3CCOCC3)n2)cc1OC,MIC,25.0,ug.mL-1
CHEMBL2297537,CC(C)c1csc(-c2nnc(S(=O)(=O)Cc3ccc(Br)cc3)n2/N=C/c2c(F)cccc2F)n1,MIC,8.0,ug.mL-1
CHEMBL2297359,CC(C)c1csc(-c2nnc(S(=O)(=O)Cc3ccc(C(F)(F)F)cc3)n2/N=C/c2c(F)cccc2F)n1,MIC,0.5,ug.mL-1
CHEMBL3144817,Cc1[nH]n(-c2ccc(Cl)cc2)c(=O)c1C(=O)c1ccc(Cl)cc1,MIC,4.0,ug.mL-1
CHEMBL564762,CC1=NN(c2ccccc2)C(=O)/C1=C(/c1ccc(Cl)cc1)N1CCSCC1,MIC,8.0,ug.mL-1
CHEMBL565102,CC1=NN(c2ccc(Cl)cc2)C(=O)/C1=C\Nc1ccccc1,MIC,64.0,ug.mL-1
CHEMBL571906,CC1=NN(c2ccc(Cl)cc2)C(=O)/C1=C\N1CCN(C)CC1,MIC,64.0,ug.mL-1
CHEMBL3330226,O=c1nc(N2CCN(CC3CCCCC3)CC2)sc2c([N+](=O)[O-])cc(C(F)(F)F)cc12,MIC,32.0,ug.mL-1
CHEMBL2260871,COc1cc(Cc2cnc(/N=C3\C(=O)N(CN4CCN(c5cc6c(cc5F)c(=O)c(C(=O)O)cn6C5CC5)CC4)c4ccc(Cl)cc43)nc2N)cc(OC)c1OC,MIC,3.13,ug.mL-1
CHEMBL1927214,ClCCSc1nnc(Cc2ccc(Cl)cc2Cl)o1,MIC,0.013,ug.mL-1
CHEMBL399910,O=C1C[C@@H](c2ccccc2)Oc2cc(O)cc(O)c21,MIC,63.3,ug.mL-1
CHEMBL2262811,S=c1[nH]c2c(c(=S)[nH]1)C(c1ccccc1)c1c(ccc3ccccc13)O2,MIC,100.0,ug.mL-1
CHEMBL2262808,S=c1[nH]c2c(c(=S)[nH]1)C(c1ccccc1)c1ccccc1O2,MIC,500.0,ug.mL-1
CHEMBL2204410,COc1ccc([C@@]23Oc4cc(OC)cc(OC)c4[C@@](O)(C2O)[C@@H](C(=O)NCCCCNC(=O)c2ccccc2)[C@@H]3c2ccccc2)cc1,MIC,25.0,ug.mL-1
CHEMBL4463495,N#Cc1ccc(-c2sc(C3CCCCC3)nc2C(=O)NCc2ccc3c(c2)OCO3)cc1,MIC,34.0,ug.mL-1
CHEMBL3236829,CCCCCc1ccc(-c2cn(CC(=O)NC34CC5CC(CC(C5)C3)C4)nn2)cc1,MIC,6.25,ug.mL-1
CHEMBL271457,CCN(CC)CCOc1ccc(C(c2cccc(OC)c2)c2cccs2)cc1,MIC,3.12,ug.mL-1
CHEMBL1933473,O=[N+]([O-])c1ccc2nc(N/N=C\c3ccc(Oc4ccccc4)cc3)sc2c1,MIC,29.0,ug.mL-1
CHEMBL1933476,O=[N+]([O-])c1ccc2nc(N/N=C\c3ccc(Oc4ccc(Cl)cc4Cl)cc3)sc2c1,MIC,23.5,ug.mL-1
CHEMBL522961,CC1=C(C(=O)Nc2cc(Cl)ccc2Cl)C(c2ccc([N+](=O)[O-])cc2)NC(=O)N1,MIC,6.25,ug.mL-1
CHEMBL488986,CC1=C(C(=O)Nc2ccccc2Cl)C(c2ccccc2[N+](=O)[O-])NC(=O)N1,MIC,6.25,ug.mL-1
CHEMBL227942,CCCCCCCC(=O)OCC(CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)OC(=O)CCCCCCC,MIC,64.0,ug.mL-1
CHEMBL61322,CC/N=C(\S)c1cccnc1S,MIC,1.0,ug.mL-1
CHEMBL240758,O=C(c1ccc(Br)cc1)C(Cn1ccnc1)Cn1ccnc1,MIC,16.0,ug.mL-1
CHEMBL5070963,Cc1ccc2[nH]cc(CNC3CCCCC3)c2c1,MIC,25.0,ug.mL-1
CHEMBL430853,Cc1cc(O)c2c(c1)C(=O)C=CC2=O,MIC,0.5,ug.mL-1
CHEMBL390334,O=C(/N=C/Nc1ccc(C(=O)O)c(O)c1)c1cnccn1,MIC,3.13,ug.mL-1
CHEMBL331154,CCCCCCC(C)OC(=O)c1cnc(Cl)cn1,MIC,0.06,ug.mL-1
CHEMBL372549,OC(COc1ccc(C(c2ccc(OCC(O)CN3CCCCC3)cc2)c2cc3ccccc3c3ccccc23)cc1)CN1CCCCC1,MIC,6.25,ug.mL-1
CHEMBL234925,C=CCO[C@@H]1O[C@H](CO[C@H]2O[C@H](CO[C@H]3O[C@H](COC(C)=O)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@H]3OC(C)=O)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@H]2OC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O,MIC,25.0,ug.mL-1
CHEMBL332698,CCCCCC(CC)OC(=O)c1cnc(C)cn1,MIC,1.0,ug.mL-1
CHEMBL1800190,CC(=O)N(O)CCC(c1ccccc1C#N)P(=O)(O)O,MIC,32.0,ug.mL-1
CHEMBL216999,O=[N+]([O-])c1cn2c(n1)OC(COCCc1ccccc1)C2,MIC,1.56,ug.mL-1
CHEMBL397534,CSc1ccc2c(c1)Sc1ccccc1N2CC1CCCN(C)C1,MIC,11.6,ug.mL-1
CHEMBL222014,COc1ccc([C@@H]2C[C@]3(C[C@H](c4ccc(OC)cc4)N2)N=C2C(=C4NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@H](O)[C@H](C)[C@H](OC(C)=O)[C@H](C)[C@@H](OC)/C=C/O[C@@]5(C)Oc6c(C)c(O)c(c2c6C5=O)C4=O)N3)cc1,MIC,1.0,ug.mL-1
CHEMBL444633,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,MIC,5.0,ug.mL-1
CHEMBL221752,CCCCN1[C@@H](c2ccccc2)C[C@@]2(C[C@H]1c1ccccc1)N=C1C(=C3NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@H](O)[C@H](C)[C@H](OC(C)=O)[C@H](C)[C@@H](OC)/C=C/O[C@@]4(C)Oc5c(C)c(O)c(c1c5C4=O)C3=O)N2,MIC,0.02,ug.mL-1
CHEMBL376098,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=N[C@]3(C[C@@H](c5ccccc5)N[C@@H](c5ccccc5)C3)NC2=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@H](O)[C@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,MIC,0.02,ug.mL-1
CHEMBL376431,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=N[C@@]3(C[C@@H](c5ccc(F)cc5)N[C@@H](c5ccc(F)cc5)C3)NC2=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@H](O)[C@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,MIC,0.02,ug.mL-1
CHEMBL299131,CCCCCCCC(=O)OCCCNC(=O)c1ccccc1SSc1ccccc1C(=O)NCCCOC(=O)CCCCCCC,MIC,0.39,ug.mL-1
CHEMBL3298184,COc1ccccc1N1CN2C(=C(O)[C@H]1c1ccccc1O)Nc1ccccc12,MIC,19.0,ug.mL-1
CHEMBL3298657,Cc1ccc([C@@H]2C(O)=C3Nc4ccccc4N3CN2c2c(C)cccc2C)c(N)c1C,MIC,37.0,ug.mL-1
CHEMBL3298740,OC1=C2Nc3ccccc3N2CN(c2cc(Cl)cc(Cl)c2)[C@@H]1c1ccccc1Cl,MIC,100.0,ug.mL-1
CHEMBL175590,Oc1nc(SCc2ccc(F)cc2C(F)(F)F)c2[nH]cnc2n1,MIC,16.0,ug.mL-1
CHEMBL3298652,COc1ccc(N2CN3C(=C(O)[C@H]2c2cccc(Br)c2)Nc2ccccc23)cc1,MIC,100.0,ug.mL-1
CHEMBL3298739,COc1ccc([C@@H]2C(O)=C3Nc4ccccc4N3CN2c2cc(Cl)cc(Cl)c2)cc1OC,MIC,100.0,ug.mL-1
CHEMBL115281,CCCCCCCCC(C)OC(=O)c1cnc(Cl)cn1,MIC,0.06,ug.mL-1
CHEMBL369695,CCCCCCCCCCSc1ncnc2c1ncn2CC(=O)OCC,MIC,12.8,ug.mL-1
CHEMBL419950,CCCCCCCOC(=O)c1cnc(Cl)cn1,MIC,0.03,ug.mL-1
CHEMBL570337,COc1cccc(/C=N/NC(=O)c2cnccn2)c1,MIC,100.0,ug.mL-1
CHEMBL565674,O=C(N/N=C/c1cccc([N+](=O)[O-])c1)c1cnccn1,MIC,100.0,ug.mL-1
CHEMBL118473,CCCCCOC(=O)c1ccncc1,MIC,10.0,ug.mL-1
CHEMBL1929489,Cc1cccc2c3c([nH]c12)-c1nocc1CCC3,MIC,25.0,ug.mL-1
CHEMBL1929488,Cc1ccc2c3c([nH]c2c1)-c1nocc1CCC3,MIC,25.0,ug.mL-1
CHEMBL1929502,Cc1ccc2[nH]c3c(c2c1)CCCc1cnc(S)nc1-3,MIC,50.0,ug.mL-1
CHEMBL48329,CN(C)S(=O)(=O)c1ccc2nc(N)nc(N)c2c1Cl,MIC,25.0,ug.mL-1
CHEMBL114570,CCCCCCCCCCOC(=O)c1cnccn1,MIC,0.25,ug.mL-1
CHEMBL9483,CCCCCCc1cc(C)c2ccccc2n1,MIC,6.25,ug.mL-1
CHEMBL4441265,COc1ccc2c(c1)/C(=C1/S/C(=N/c3nc(C)c(C(C)=O)s3)NC1=O)C(=O)N2,MIC,1.56,ug.mL-1
CHEMBL174580,Oc1nc(SCc2ccc(F)cc2)c2[nH]cnc2n1,MIC,12.8,ug.mL-1
CHEMBL331832,CCCCCCCCCC(C)OC(=O)c1cnc(Cl)cn1,MIC,0.125,ug.mL-1
CHEMBL127618,O=C(OC(c1ccccc1)c1ccccc1)c1cnc(Cl)cn1,MIC,16.0,ug.mL-1
CHEMBL324544,CCCCCCCCCS(=O)(=O)CC(N)=O,MIC,3.0,ug.mL-1
CHEMBL3084317,CCCCCCCCC[S@@+]([O-])CC(N)=O,MIC,25.0,ug.mL-1
CHEMBL49894,Cc1ccc(C(=N)Nc2ccc(-c3ccc(-c4ccc(NC(=N)c5ccc(C)cn5)cc4C)o3)c(C)c2)nc1,MIC,2.0,ug.mL-1
CHEMBL1629840,CCCCN(CCCC)CCOc1ccc(C(=O)C2CC2)cc1,MIC,12.5,ug.mL-1
CHEMBL1629826,O=C(c1ccc(OCc2ccc(OCCN3CCCCC3)cc2)cc1)C1CC1,MIC,12.5,ug.mL-1
CHEMBL1629822,O=[N+]([O-])c1cccc(COc2ccc(C(O)C3CC3)cc2)c1,MIC,6.25,ug.mL-1
CHEMBL1629830,OC(c1ccc(OCc2ccc(OCCN3CCCCC3)cc2)cc1)C1CC1,MIC,12.5,ug.mL-1
CHEMBL427072,CC(C)O[C@@H]1C=C([C@H](O)c2ccc(C(F)(F)F)cc2)[C@H](O)[C@@H](COC(=O)c2ccc([N+](=O)[O-])cc2)O1,MIC,25.0,ug.mL-1
CHEMBL387922,CC(C)O[C@@H]1C=C([C@H](O)c2ccc(C#N)cc2)C(=O)[C@@H](COC(=O)C(C)(C)C)O1,MIC,3.12,ug.mL-1
CHEMBL275553,Cc1cc(C2CCCCC2)nc2c(C3CCCCC3)cccc12,MIC,6.25,ug.mL-1
CHEMBL3084848,CC(=O)O[C@H]1C[C@H]2[C@@H]([C@H](OC(C)=O)C[C@@H]3CC4(CC[C@@]32C)OOC2(CCC(C)CC2)OO4)[C@@H]2CCC(C(C)CCC(=O)O)[C@@]12C,MIC,6.25,ug.mL-1
CHEMBL1629837,COc1cc(COc2ccc(C(O)C3CC3)cc2)ccc1OCCN1CCOCC1,MIC,12.5,ug.mL-1
CHEMBL1629833,OC(c1ccc(OCc2cccc(OCCN3CCCCC3)c2)cc1)C1CC1,MIC,6.25,ug.mL-1
CHEMBL1629825,O=C(c1ccc(OCc2ccc(OCCN3CCOCC3)cc2)cc1)C1CC1,MIC,6.25,ug.mL-1
CHEMBL229774,COc1ccccc1NC(=S)N1N=C(c2ccc(O)c(C)c2)CC1c1ccccc1,MIC,6.25,ug.mL-1
CHEMBL229722,COc1ccccc1NC(=S)N1N=C(c2ccc(O)c(C)c2)CC1c1ccc(Cl)cc1,MIC,6.25,ug.mL-1
CHEMBL118409,CCCCCCOC(=O)c1ccncc1,MIC,24.0,ug.mL-1
CHEMBL374165,Clc1ccc(C(Oc2cccc3cccnc23)c2ccc(Cl)cc2)cc1,MIC,5.0,ug.mL-1
CHEMBL229773,COc1ccccc1NC(=S)N1N=C(c2ccc(O)c(C)c2)CC1c1ccc(N(C)C)cc1,MIC,6.25,ug.mL-1
CHEMBL4566257,Cc1ccc2c(c1)C(=O)C(=O)N2Cc1cn(CC(=O)N2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)nn1,MIC,1.0,ug.mL-1
CHEMBL4527665,CO/N=C1/C(=O)N(Cc2cn(CC(=O)N3CCN(c4cc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)CC3)nn2)c2ccccc21,MIC,8.0,ug.mL-1
CHEMBL4471177,CCO/N=C1/C(=O)N(Cc2cn(CC(=O)N3CCN(c4cc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)CC3)nn2)c2ccc(F)cc21,MIC,16.0,ug.mL-1
CHEMBL4469135,ClC1=C(Cn2cc(C3CC3)nn2)CCc2nc(-c3cccs3)ccc21,MIC,6.25,ug.mL-1
CHEMBL4561464,CC(C)(C)c1ccc(-c2cn(CC3=C(Cl)c4ccc(-c5cccs5)nc4CC3)nn2)cc1,MIC,3.12,ug.mL-1
CHEMBL13884,CNCc1cccc(Cl)c1.Cl,MIC,12.0,ug.mL-1
CHEMBL2297041,Cc1ccc(-n2cc(/C=N/n3c(-c4ccccc4Cl)nc4ccccc4c3=O)c(-c3ccncc3)n2)cc1,MIC,3.125,ug.mL-1
CHEMBL486907,CCc1ccc(-n2c(-c3ccc(Cl)cc3)cc(CN3CCSCC3)c2C)cc1,MIC,0.5,ug.mL-1
CHEMBL273213,CCNCc1cccc(C#N)c1.Cl,MIC,102.4,ug.mL-1
CHEMBL2262473,Cc1cc(C2=NN(c3ccccc3)C(c3cccc([N+](=O)[O-])c3)C2)ccc1O,MIC,1.96,ug.mL-1
CHEMBL2262467,Cc1cc(C2=NN(c3ccccc3)C(c3ccccc3)C2)ccc1O,MIC,1.6,ug.mL-1
CHEMBL2299172,O=C1C(=O)N(CCCSC(=S)N2CCN(c3ccc(Cl)c(Cl)c3)CC2)c2ccccc21,MIC,6.25,ug.mL-1
CHEMBL112108,CC(C)C[C@H](N)C(=O)N(C)[C@@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)C(=O)NC[C@H]1C[C@@H](O)[C@H](n2ccc(=O)[nH]c2=O)O1,MIC,30.0,ug.mL-1
CHEMBL77904,CCCC[C@]1(C(=O)OCC)CC[C@@]2(c3ccccc3)O[N@@]12,MIC,100.0,ug.mL-1
CHEMBL2282532,Nc1nc(-c2ccc(Nc3cc(=O)oc4ccccc34)cc2)cc(-c2ccc([N+](=O)[O-])cc2)n1,MIC,500.0,ug.mL-1
CHEMBL2282494,COc1ccc(C2CC(c3ccc(Nc4cc(=O)oc5ccccc45)cc3)=NN2C(C)=O)cc1OC,MIC,100.0,ug.mL-1
CHEMBL2282564,CC(=O)N1N=C(c2ccc(Nc3cc(=O)oc4ccccc34)cc2)CC1c1ccc(Cl)cc1,MIC,250.0,ug.mL-1
CHEMBL2282558,COc1ccc(/C=C/C(=O)c2ccc(Nc3cc(=O)oc4ccccc34)cc2)cc1OC,MIC,200.0,ug.mL-1
CHEMBL15192,CC1(C)CCC2=C(O1)c1ccccc1C(=O)C2=O,MIC,3.12,ug.mL-1
CHEMBL4469741,CC1(C)OC2=C(CC1Br)C(=O)/C(=N\NC(=O)c1ccncc1)c1ccccc12,MIC,12.5,ug.mL-1
CHEMBL4516244,CC1(C)OC2=C(C(=O)/C(=N\NC(=O)c3ccncc3)c3ccccc32)C1n1cc(-c2ccccc2)nn1,MIC,12.5,ug.mL-1
CHEMBL4569629,CC1(C)CC2=C(O1)/C(=N\NC(=O)c1ccncc1)c1ccccc1C2=O,MIC,200.0,ug.mL-1
CHEMBL2338621,COc1ccc(NCC(O)COc2ccc3c(c2)OC2(CCN(C(=O)OC(C)(C)C)CC2)CC3=O)cc1,MIC,25.0,ug.mL-1
