compound_id,smiles,all_preds,all_probs
26443.mol228628,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,0,0.05028278
29898.mol233542,CO[C@H]1O[C@H]2O[C@@]3(C)CC[C@@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3,0,0.050278522
46386.mol2Spirafine_IV,CC1=C[C@@]23CC(=O)[C@H]4[C@@]5(C)CCC[C@@]46[C@@H]2C[C@@H]1C[C@@H]3[C@H]6N1CCO[C@@H]15,0,0.050273262
20173.mol221955,COc1cc(CC[C@@H](C[C@H](OC(C)=O)[C@H](CCCO)CC[C@H](C)O)OC(C)=O)ccc1O,0,0.050268415
"37236.mol2(3S,5R,6S,7E,9R)-5,6-Epoxy-3,9-dihydroxy-7-megastigmene",C[C@@H](O)/C=C/[C@@]12O[C@]1(C)C[C@@H](O)CC2(C)C,0,0.050256692
32271.mol237034,COc1cc(O)c(C)c(-c2cc3c(O)cccc3o2)c1,0,0.050250567
45434.mol2Rhodesiacridone,COC(=O)[C@@](O)(CO)[C@H]1Cc2c(cc(O)c3c(=O)c4ccccc4n(C)c23)O1,0,0.05014314
"47028.mol25,7,3',5'-Tetrahydroxy-6-methylflavanone",Cc1c(O)cc2c(c1O)C(=O)C[C@H](c1cc(O)cc(O)c1)O2,0,0.050133158
41340.mol2Lespedezol_D,COc1cc([C@H]2COc3cc(O)ccc3C2=O)c(O)cc1O,0,0.050132293
43624.mol2Otostegindiol,C[C@@H]1CC[C@H]2C(C)(C)[C@H](O)CC[C@]2(C)[C@@]1(O)CCc1ccoc1,0,0.050100833
38874.mol2Heteroclitin_A,CC[C@H](C)C(=O)O[C@H]1c2cc3c(c(OC)c2-c2c(cc(OC)c(OC)c2OC)C[C@@H](C)[C@H]1C)OCO3,0,0.050079267
32354.mol237148,COc1cc([C@@H]2CC(=O)O[C@H]2C)cc(OC)c1O,0,0.050078936
30605.mol234559,C/C(=C/CC[C@]1(C)[C@H]2CC[C@](C)(C2)[C@H]1O)CO,0,0.050058957
40333.mol2(-)-Isobicyclogermacrenal,C/C1=C/CC/C(C=O)=C/[C@@H]2[C@H](CC1)C2(C)C,0,0.05002857
38851.mol2(-)-  -Herbertenol,Cc1cc(O)cc([C@@]2(C)CCCC2(C)C)c1,0,0.050013535
34717.mol2Celerioside_A,CC(C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@@H]1CC[C@@]23C(=O)O[C@@](C)(CC[C@H]2O)[C@@H]3C1,0,0.04997882
38568.mol2Grandifloroside,C=C[C@H]1[C@H](O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)OC=C(C(=O)O)[C@H]1CCOC(=O)/C=C\c1ccc(O)c(O)c1,0,0.04996402
35394.mol2Cylindrene,CC(=O)c1cc(C(C)C)c2c(c1)[C@](C)(O)CC2,0,0.049953893
41527.mol2Longipedunin_B,CCC(=O)O[C@H]1c2cc3c(c(OC)c2-c2c(cc(OC)c(OC)c2O)C[C@@H](C)[C@H]1C)OCO3,0,0.049952064
30273.mol234032,CCCCC[C@H](O)/C=C/C=C/CCCCCCCC(=O)O,0,0.0499507
35092.mol2(S)-Coriolic_acid,CCCCC[C@H](O)/C=C/C=C/CCCCCCCC(=O)O,0,0.0499507
35980.mol2Dichotomine_D,CCCCOC(=O)c1cc2c([nH]c3ccccc32)c([C@H](O)CO)n1,0,0.049877007
20608.mol222394,COc1cc(CC[C@H]2C[C@@H](OC(C)=O)C[C@@H](c3cc(O)c(O)c4c3CCCO4)O2)ccc1O,0,0.049858365
20784.mol222570,C[C@H](CCCO)C[C@@H](O)CC(=O)CCc1ccc(O)c(OCc2ccc3cc(O)ccc3c2)c1,0,0.04984065
45462.mol2Rhynchotechol,COc1c(O)cc2c(c1OC)C(=O)c1c(ccc(C)c1O)C2=O,0,0.04983546
41860.mol2Mangostenone_E,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1C[C@@H](O)C(C)(C)O,0,0.049822126
34599.mol25-Carboxypyranocyanidin-3-O-  -glucopyranoside,O=C(O)C1=Cc2c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(-c3ccc(O)c(O)c3)[o+]c3cc(O)cc(c23)O1,0,0.04979885
43386.mol2Octadecyl_(Z)-p-coumarate,CCCCCCCCCCCCCCCCCCOC(=O)/C=C\c1ccc(O)cc1,0,0.049795028
11966.mol213208,CNCCOc1cc([C@H]2Oc3c(ccc4c3CCc3cc(O)cc(OC)c3-4)[C@@H]2COC(C)=O)ccc1O,0,0.04979235
"42054.mol212-Methoxy-8,11,13-abietatriene-7  ,11-diol",COc1c(C(C)C)cc2c(c1O)[C@@]1(C)CCCC(C)(C)[C@@H]1C[C@@H]2O,0,0.04978891
47819.mol2Uralstilbene,CC(C)=CCOc1cc(O)cc(CCc2ccc(O)c(O)c2)c1CC=C(C)C,0,0.049787715
28758.mol231910,CC1=C2[C@@H](O)C(=O)O[C@@H](c3ccoc3)[C@]2(C)CC[C@@H]1O,0,0.049753893
17478.mol219138,CC(=O)Oc1cc(CO)c2c(c1)C(=O)c1cc(O[C@H]3O[C@@H](C)[C@@H](O)[C@@H](O)[C@H]3O)c(CCCO)c(O)c1C2=O,0,0.049747463
33798.mol2(-)-Ayuthianine,COc1cccc2c1[C@@H](O)[C@@H]1c3c(cc4c(c3-2)OCO4)CCN1C,0,0.049738377
26921.mol229243,COc1c2c(cc(O)c1CC=C(C)C)OCC(c1ccc(O)cc1O)=C2,0,0.049736556
21550.mol223413,CCC/C=C/C(=O)CCc1cc(OC2CCCC2)c(O)c([C@H](CCOC)Cc2ccccc2)c1,0,0.049733154
"39320.mol2(7S,8R)-4-Hydroxy-8',9'-dinor-4',7-epoxy-8,3'-neolignan-7'-aldehyde",C[C@@H]1c2cc(C=O)ccc2O[C@@H]1c1ccc(O)cc1,0,0.049723104
44222.mol2Phellodensin_A,C=C(C)[C@H]1Cc2c(cc(O)c3c2O[C@H](c2ccc(O)cc2)[C@@H](O)C3=O)O1,0,0.049717337
28913.mol232114,C=C(C)[C@H]1Cc2c(cc(O)c3c2O[C@H](c2ccc(O)cc2)[C@@H](O)C3=O)O1,0,0.049717337
38488.mol2Glyurallin_A,COc1c(CC=C(C)C)c(O)cc2c1-c1oc3cc(O)ccc3c1CO2,0,0.049712196
37081.mol28'-Epi-cleomiscosin_A,COc1cc([C@H]2Oc3c(OC)cc4c(c3O[C@H]2CO)OC(=O)CC4)ccc1O,0,0.049696095
"36287.mol21,3-Dihydroxy-5,6-dimethoxy-2-methyl-9,10-anthraquinone",COc1ccc2c(c1OC)C(=O)c1cc(O)c(C)c(O)c1C2=O,0,0.049684577
20759.mol222545,COc1c(O)ccc(CCC(=O)C[C@H]2C[C@H](C)C[C@@H](Cc3ccc(O)cc3)O2)c1-c1ccc2ccc(O)cc2c1,0,0.049662948
31783.mol236380,O=C1C[C@H](c2ccc(O)c(O)c2)Oc2cc(O)c(O)cc21,0,0.04965006
39874.mol212  -Hydroxyresibufogenin,C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2C[C@@H](O)[C@]2(C)[C@@H](c3ccc(=O)oc3)C[C@H]3O[C@]132,0,0.049646642
29002.mol232233,COc1cc([C@H]2COc3cc(O)c(OC)c(O)c3C2=O)cc(O)c1OC,0,0.049638275
38578.mol2Grayanotoxin_I,CC(=O)O[C@@H]1[C@H]2CC[C@H]3[C@@](C)(O)[C@@H]4C[C@H](O)C(C)(C)[C@@]4(O)[C@H](O)C[C@@]13C[C@@]2(C)O,0,0.04963616
35123.mol2cis-p-Coumaric_acid_4-O-  -D-glucopyranoside,O=C(O)/C=C\c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,0,0.049622554
30279.mol234039,O=C1C[C@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,0,0.049616266
27707.mol230310,O=C(O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,0,0.04960778
16533.mol218193,CCC1=C[NH+]=C[C@@H]1C[C@H](O)[C@H]1O[C@H](Oc2cc(OC)cc3cc(C)c(C(C)=O)c(O)c23)[C@H](O)[C@@H](O)[C@@H]1O,0,0.04958757
12781.mol214075,CC(C)CCc1ccc2[nH+][cH-]c(OC(=O)[C@@H]3O[C@@](O)(C4(O)CCCC4)[C@H](O)[C@H]3O)c2c1,0,0.049568105
35580.mol2N-Deethyl-N-19-didehydrosachaconitine,CO[C@H]1C[C@@]2(O)[C@H]3[C@@H](O)[C@@H]1C[C@H]3[C@@]13[C@@H](OC)CC[C@@]4(C)C=N[C@H]1[C@@H]2C[C@H]34,0,0.049542207
32823.mol2Acumitin,O=C(CCc1ccccc1)c1c(O)c(Cc2ccccc2O)c(O)c2c(=O)c3ccccc3oc12,0,0.04953562
44842.mol2Prostaglandin_E1,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O,0,0.049522724
"36326.mol23  ,4  -Dihydroxy-15,16-epoxy-12-oxo-cleroda-13(16),14-dien-9-oal",C[C@@H]1CC[C@]2(C)[C@H](CC[C@@H](O)[C@]2(C)O)[C@@]1(C=O)CC(=O)c1ccoc1,0,0.049497627
44755.mol26-Prenylisocaviunin,COc1cc(OC)c(-c2coc3c(OC)c(O)c(CC=C(C)C)c(O)c3c2=O)cc1OC,0,0.049497392
38970.mol2Homovanillyl_alcohol-4-O-glucoside,COc1cc(CCO)ccc1O[C@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0,0.049496256
"37219.mol21,8-Epoxy-1(6),2,4,7,10-bisabolapentaen-4-ol",CC(C)=CCc1oc2cc(C)c(O)cc2c1C,0,0.049492065
29052.mol232300,COc1cc([C@@H]2COc3cc(OC)c4c(c3[C@@H]2OC(C)=O)CCc2cc(O)ccc2-4)cc(OC)c1O,0,0.049472347
31843.mol236474,COC(=O)[C@]1(C=O)CCC[C@@]2(C=O)[C@H]1CC[C@H]1[C@@H](C)c3ccoc3C[C@@H]12,0,0.049461342
39195.mol24'-Hydroxy-cis-cinnamic_acid_docosyl_ester,CCCCCCCCCCCCCCCCCCCCCCOC(=O)/C=C\c1ccc(O)cc1,0,0.049450267
25306.mol227311,COc1cc(CCC(=O)C[C@@H](O)[C@H](Cc2ccccc2)Cc2ccc(O)c(OC)c2CC(C)C)ccc1O,0,0.04943508
26893.mol229214,O=C(c1ccc(O)cc1O)[C@H](O)Cc1ccc(O)cc1,0,0.049392335
30480.mol234322,C[C@@H]1C[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)CC(C)(C)[C@H]1CC[C@@H](CO)O[C@H]1OC[C@@H](O)[C@H](O)[C@H]1O,0,0.04937932
39393.mol210  -Hydroxyfuranoeremophilan-6  -yl-2'  -methylbutanoate,CC[C@H](C)C(=O)O[C@@H]1c2c(C)coc2C[C@@]2(O)CCC[C@H](C)[C@@]12C,0,0.049363185
29031.mol232267,COc1cc(CCO)ccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0,0.049362347
38544.mol2Goniolactone_D,O=C1C=C[C@H](O)[C@H]([C@H](O)[C@@H](c2ccccc2)c2c(O)cc3c(c2O)C(=O)C[C@@H](c2ccccc2)O3)O1,0,0.049358923
31307.mol235646,COc1ccc(CCC(C)=O)cc1OC,0,0.049350735
34384.mol2Caesalmin_F,CO[C@]1(C)c2ccoc2C[C@H]2[C@H]1[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@]1(O)C(C)(C)CC[C@H](OC(C)=O)[C@]21C,0,0.049349435
31599.mol236128,Cc1cccc2c1ccc1c(=O)c3c(oc12)C(=O)OC[C@H]3C,0,0.049326625
28406.mol231286,CC(C)CNC(=O)/C=C/CCCC/C=C/c1ccc2c(c1)OCO2,0,0.04932109
23864.mol225869,CCCCC/C=C/C(=O)CCc1ccc(O)c(OCCc2ccc(O)cc2)c1,0,0.049319733
40527.mol2Isomyristicin,C/C=C/c1cc(OC)c2c(c1)OCO2,0,0.049315993
38702.mol2Hamayne,O[C@H]1C=C[C@@]23c4cc5c(cc4CN(C[C@@H]2O)[C@H]3C1)OCO5,0,0.04930659
31185.mol235467,COc1cc2c(cc1O)CC[C@@H](c1ccc(O)cc1)O2,0,0.049233608
33961.mol2  etagarin,COc1ccccc1[C@@H]1CC(=O)c2c(cc3c(c2OC)OCO3)O1,0,0.049219266
"39310.mol21-Hydroxy-3,7-dimethoxyxanthone",COc1cc(O)c2c(=O)c3cc(OC)ccc3oc2c1,0,0.049217034
35863.mol2Dextrobursehernin,COc1ccc(C[C@@H]2C(=O)OC[C@H]2Cc2ccc3c(c2)OCO3)cc1OC,0,0.049196713
38571.mol2trans-Grandmarin_isovalerate,COc1cc2c(c3oc(=O)ccc13)[C@@H](O)[C@H](OC(=O)CC(C)C)C(C)(C)O2,0,0.049181525
17793.mol219508,Cc1cc(=O)c2c(O)c3c(cc2o1)OC(C)(C)[C@H](OC(=O)[C@@]1(C)O[C@@H]1Cc1cccc2c1C=CN[C@@H]2N)C3,0,0.04916182
17481.mol219141,CC(=O)Oc1ccc2c(c1)C(=O)c1c(Cc3cc[nH+][cH-]3)c(O[C@H]3O[C@@H](C)[C@@H](O)[C@@H](O)[C@H]3O)c(C)c(O)c1C2=O,0,0.049123026
17488.mol219148,CC(=O)Oc1ccc2c(c1)C(=O)c1cc(O[C@H]3O[C@@H](C)[C@@H](O)C(O)(O)[C@H]3O)c(C)c(O)c1C2=O,0,0.049113605
27822.mol230478,C[C@@]1(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)CCOC(=O)C1,0,0.04908176
"36226.mol22-O-(3,4-Dihydroxybenzoyl)-2,4,6-trihydroxyphenylacetic_acid",O=C(O)Cc1c(O)cc(O)cc1OC(=O)c1ccc(O)c(O)c1,0,0.049077775
47903.mol2Vermicularin,COc1cc(C)c(C(=O)Oc2c(C)cc(O)c(C=O)c2O)c(O)c1C(=O)O,0,0.049071882
28197.mol230969,C=CCc1ccc(O)c(-c2cc([C@@H](O)[C@@H](O)CO)ccc2O)c1,0,0.049069513
"44041.mol22-n-Pentadecyl-5,7-dihydroxy-6,8-dimethyl_chromone",CCCCCCCCCCCCCCCc1cc(=O)c2c(O)c(C)c(O)c(C)c2o1,0,0.049047336
37961.mol2Gancaonin_P,CC(C)=CCc1c(O)cc2oc(-c3ccc(O)c(O)c3)c(O)c(=O)c2c1O,0,0.04900996
37960.mol2Gancaonin_I,COc1cc2oc(-c3ccc(O)cc3O)cc2c(OC)c1CC=C(C)C,0,0.049006857
32054.mol236753,CCCCCCCC/C=C\CCCCCCCC(=O)OC/C=C/c1ccc(O)c(OC)c1,0,0.04899429
12792.mol214086,CC(C)Cc1ccc2[nH+][cH-]c(OC(=O)[C@@H]3O[C@@](O)(CO)[C@H](O)[C@H]3O)c2c1,0,0.048978742
15960.mol217620,C=CCc1ccc(O[C@H]2O[C@H]([C@H](O)CCCO)[C@@H](O)[C@H](O)[C@@]2(C[C@H](CO)CCCO)OCCCCC)cc1,0,0.048960865
44653.mol2Pongaglabrone,O=c1cc(-c2ccc3c(c2)OCO3)oc2c1ccc1occc12,0,0.048958957
39538.mol215  -Hydroxykopsinine,COC(=O)[C@H]1C[C@]23CC[C@@]14Nc1ccccc1[C@@]41CCN(CC[C@@H]2O)[C@H]31,0,0.04894771
29531.mol233003,C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C2C(=O)O[C@@H](O)C[C@H]21,0,0.048946448
33038.mol2Alkylresorcinol_C,CCCCC/C=C\C/C=C\CCCCCCCc1cc(O)cc(O)c1,0,0.048941065
34311.mol2Burseranin,COc1c2c(cc3c1OCO3)[C@@H](c1ccc3c(c1)OCO3)[C@@H]1C(=O)OC[C@@H]1C2,0,0.04891151
29261.mol232551,COc1ccc(OC)c([C@@H]2CC(=O)c3c(O)cc(OC)c(OC)c3O2)c1,0,0.04889625
45488.mol2Robustaquinone_E,COc1cc2c(c(OC)c1O)C(=O)c1c(O)ccc(O)c1C2=O,0,0.04889255
44505.mol2Pisiferol,CC(C)c1cc2c(cc1O)[C@@]1(CO)CCCC(C)(C)[C@@H]1CC2,0,0.04888449
"42186.mol2(2S,3S)-2-(5-Methoxy-3,4-methylenedioxybenzyl)-3-(4-hydroxy-3,5-dim...",COc1cc(C[C@H](COC(C)=O)[C@@H](COC(C)=O)Cc2cc(OC)c3c(c2)OCO3)cc(OC)c1O,0,0.048875444
46042.mol2Securixanthone_B,COc1ccc2oc3c(O)c(OC)ccc3c(=O)c2c1,0,0.04884507
40802.mol2Juncusol,C=Cc1c(C)c(O)cc2c1-c1ccc(O)c(C)c1CC2,0,0.048808344
"36645.mol22,5-Dimethoxy-4-hydroxy-[2'',3'':7,8]-furanoflavan",COc1cc2occc2c2c1[C@H](O)C[C@@](OC)(c1ccccc1)O2,0,0.048796356
27815.mol230471,C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)O)[C@H]1CCOC(=O)c1cc(O)c(O)c(O)c1,0,0.048792563
26585.mol228809,CC1(C)OC(=O)C=C[C@@]2(C)[C@@H]1CC(=O)[C@]1(C)[C@@H]2CC[C@@]2(C)[C@H](c3ccoc3)OC(=O)[C@@H]3O[C@@]321,0,0.048761178
"36348.mol2(1S,4S,5R,7R,10R)-11,14-Dihydroxyguai-3-one_11-O-  -D-gluco-pyranoside",C[C@@H]1C(=O)C[C@@H]2[C@H](CO)CC[C@@H](C(C)(C)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C[C@H]21,0,0.04871767
38546.mol2Goniolactone_F,CC(=O)[C@@H]1[C@H]2OC(=O)C[C@H]2O[C@@H]1[C@H](Oc1cc(O)c2c(c1)O[C@H](c1ccccc1)CC2=O)c1ccccc1,0,0.04870926
815.mol2  842,COc1ccc2c(c1OC)O[C@H]1c3ccc4c(c3OC[C@@H]21)NC[C@@]1(O4)O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]1O,0,0.048700724
25309.mol227314,COc1cc(C[C@H](C(=O)C[C@@H](O)CCc2ccc(O)c(OC3CCCC3)c2)c2cccc(O)c2)ccc1O,0,0.048676923
"39311.mol22-Hydroxy-1,7-dimethoxyxanthone",COc1ccc2oc3ccc(O)c(OC)c3c(=O)c2c1,0,0.04867496
45460.mol2Rhusflavone,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)c(-c3c(O)cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc34)c(O)c21,0,0.04864804
34392.mol2Caesalpinin_MF,COC(=O)[C@@H]1c2ccoc2C[C@H]2[C@H]1CC[C@@]1(O)C(C)(C)[C@H](OC(C)=O)C[C@H](OC(C)=O)[C@]21C,0,0.048625007
35796.mol2C-8-(S)-7-Deoxyloganic_acid,C[C@H]1CC[C@@H]2C(C(=O)O)=CO[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H]21,0,0.048607294
34256.mol2Bryophyllin_B,CC(=O)O[C@H]1C[C@@H](O)C[C@@]2(O)CC[C@@H]3[C@@H]4[C@@H](C[C@@]5(C)[C@@H](c6ccc(=O)oc6)CC[C@]35O)O[C@H](O)[C@@]412,0,0.048544575
36203.mol2Dihydroxanthohumol,COc1cc(O)c(CC=C(C)C)c(O)c1C(=O)CCc1ccc(O)cc1,0,0.048514236
35795.mol27-Deoxy-8-epi-loganic_acid,C[C@@H]1CC[C@@H]2C(C(=O)O)=CO[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]12,0,0.048461642
41830.mol27-(6-O-Malonyl-  -D-glucopyransyloxy)-3-(4-hydroxyphenyl)-4H-1-benz...,O=C(O)CC(=O)OC[C@H]1O[C@@H](Oc2ccc3c(c2)OC[C@H](c2ccc(O)cc2)C3=O)[C@H](O)[C@@H](O)[C@@H]1O,0,0.048447985
44851.mol2Protocetraric_acid,Cc1cc(O)c(C=O)c2c1C(=O)Oc1c(CO)c(O)c(C(=O)O)c(C)c1O2,0,0.04843499
35939.mol2(-)-Diasesamin-di-  -lactone,O=C1O[C@@H](c2ccc3c(c2)OCO3)[C@@H]2C(=O)O[C@@H](c3ccc4c(c3)OCO4)[C@H]12,0,0.048433904
37949.mol23-O-Galloyl_quinic_acid,O=C(O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O)c1cc(O)c(O)c(O)c1,0,0.04840724
1431.mol2 1458,CCCCC[C@H](O)/C=C/C=C(\CCCC[C@@H]1N[C@H](C)CCC[C@H]1CC(=O)[O-])C[C@H](O)CO,0,0.048385333
29747.mol233331,OCC1=C[C@@H](O)[C@@H]2C=CO[C@@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@@H](O)[C@H]3O)[C@H]12,0,0.048364144
40806.mol2Junipediol_A_4-O-  -D-glucopyranoside,COc1cc(C(CO)CO)ccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0,0.048351657
"47468.mol21,3,7-Trihydroxy-2-(3-hydroxy-3-methylbutyl)xanthone",CC(C)(O)CCc1c(O)cc2oc3ccc(O)cc3c(=O)c2c1O,0,0.048339065
30374.mol234186,OCC1=C[C@@H](O)[C@@H]2C=CO[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]12,0,0.048332963
31858.mol236490,COc1cc(O)c2c(c1C)O[C@@H](c1ccc(O)cc1)CC2,0,0.04831164
"38815.mol2Heptadeca-1,7,9,15-tetraen-11,13-diyne_",C=CCCCC/C=C/C=C/C#CC#C/C=C/C,0,0.048309878
16475.mol218135,COc1cc(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2c(O)c(C(=O)C3CCCCC3)c(C3CCCC3)cc2c1,0,0.04829827
"36193.mol22,3-Dihydro-3,6,7-trihydroxy-1-H-benzo[b]pyran-4-one",O=C1c2cc(O)c(O)cc2OC[C@@H]1O,0,0.04828718
27611.mol230196,Cc1c(O)cc2c(c1O)C(=O)[C@@H](Cc1ccc(O)cc1)CO2,0,0.048266947
27846.mol230510,COc1c(O)cc2c3c1-c1ccccc1C[C@@H]3N(C)CC2,0,0.04825792
4686.mol2 5028,CC(=O)c1c(C)cc2cc(C(=O)[O-])cc(O[C@@H]3O[C@H](C4(O)CCCCC4)[C@@H](O)[C@H](O)[C@H]3O)c2c1O,0,0.048254345
"36634.mol2(2,3-trans-3,4-trans)-3,4-Dimethoxy-(2'',3'':7,8)-furanoflavan",CO[C@@H]1[C@H](OC)c2ccc3occc3c2O[C@H]1c1ccccc1,0,0.048244182
46849.mol2Tecleanin,CC1(C)O[C@H]2CC(=O)OC[C@@]23[C@H]1CC(=O)[C@@]1(C)C2=CC[C@@H](c4ccoc4)[C@]2(C)CC[C@@H]13,0,0.048223805
34221.mol2Broussoflavonol_B,COc1c(-c2ccc(O)c(O)c2)oc2c(CC=C(C)C)c(O)c(CC=C(C)C)c(O)c2c1=O,0,0.04821579
30797.mol234785,C=CCc1ccc(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,0,0.048195064
47584.mol2Trilobatin_D,O=C(O)C[C@@H]1OC[C@H](O)[C@H](O)[C@H]1OC(=O)C1=Cc2cc(O)c(O)cc2[C@@H](c2ccc(O)c(O)c2)[C@H]1C(=O)O,0,0.04814361
27609.mol230194,Cc1c(O)c(C)c2c(c1O)C(=O)[C@@H](Cc1ccc(O)cc1)CO2,0,0.04813261
"36300.mol23,9-Dihydroxy-4-(3,3-dimethylallyl)[6aR,11aR]-pterocarpane",CC(C)=CCc1c(O)ccc2c1OC[C@@H]1c3ccc(O)cc3O[C@H]21,0,0.048115406
26922.mol229244,COc1cc2c(c(OC)c1CC=C(C)C)C=C(c1ccc(O)cc1O)CO2,0,0.048079442
26115.mol228243,COc1cc(C[C@H]2C(=O)OC[C@@H]2Cc2ccc3c(c2)OCO3)cc(OC)c1OC,0,0.048049726
41392.mol2Licoagropin,CC(C)=CCc1c(O)ccc2c1OC[C@H]1c3ccc(O)cc3O[C@@H]21,0,0.048047278
23018.mol224960,COc1cc(CC[C@H](C[C@@H](O)[C@H]2CC[C@H](C)CC2)OC(C)=O)ccc1O,0,0.047975753
34753.mol2Chaetochromin_A,C[C@H]1Oc2cc3c(-c4c(O)cc(O)c5c(O)c6c(cc45)O[C@H](C)[C@@H](C)C6=O)c(O)cc(O)c3c(O)c2C(=O)[C@@H]1C,0,0.04797486
27537.mol230102,C=C[C@@H](/C=C\c1ccc(O)cc1)c1ccc(O)c(OC)c1,0,0.04794699
35099.mol2Cornutin_I,C[C@@H]1C[C@@H]2OC(=O)[C@@H]3CCC[C@H]([C@]1(C)CC(=O)c1ccoc1)[C@@]23C,0,0.04794331
27529.mol230094,C=C[C@@H](/C=C\c1ccc(O)cc1)c1ccc(OC)c(O)c1,0,0.047910314
39636.mol23'-Hydroxy-4'-methoxy-4'-dehydroxynyasol,C=C[C@@H](/C=C\c1ccc(O)cc1)c1ccc(OC)c(O)c1,0,0.047910314
34813.mol2Chiromodine,COC(=O)[C@@H]1CC[C@]2(C)[C@H](CC[C@@H](O)[C@]2(C)O)[C@@]1(C)CC(=O)c1ccoc1,0,0.04789252
32280.mol237052,Cc1c(O)cc(CCc2ccccc2O)cc1O,0,0.047881886
15967.mol217627,C=CCc1ccc(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2OC[C@H](Cc2ccccc2)[C@H](CC)CO)cc1,0,0.04787365
29504.mol232954,C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C2C(=O)O[C@H](OC)C[C@H]21,0,0.047865693
37202.mol2Epivogeloside,C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C2C(=O)O[C@H](OC)C[C@H]21,0,0.047865693
45567.mol2Rubanthrone_C,O=C(O)C[C@H]1c2c(cc(O)c(O)c2O)C(=O)c2c(O)c(O)c(O)c(O)c21,0,0.047815386
42176.mol26-Methoxy-2-[2-(3-methoxy-4-hydroxyphenyl)ethyl]chromone,COc1ccc2oc(CCc3ccc(O)c(OC)c3)cc(=O)c2c1,0,0.047802318
35097.mol2Cornutin_G,CC(=O)O[C@H]1CC[C@@H]2[C@](C)(CC(=O)c3ccoc3)[C@H](C)C[C@@H]3OC(=O)[C@H]1[C@]32C,0,0.047794744
28778.mol231931,CC1(C)OC(=O)C=C[C@@]2(C)[C@@H]1CC(=O)[C@]1(C)[C@@H]2CC[C@@]2(C)[C@H](c3ccoc3)OC(=O)[C@H]3O[C@]321,0,0.04779214
27814.mol230470,O=C(OC[C@@H](O)[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO)c1cc(O)c(O)c(O)c1,0,0.047789622
41280.mol2Leoheterin,C[C@@H]1[C@@H](O)C(=O)[C@H]2C(C)(C)CCC[C@]2(C)[C@@]1(O)CCc1ccoc1,0,0.047754593
40836.mol2Kadsutherin,C/C=C(/C)C(=O)Oc1c2c(cc3c1-c1c(cc(OC)c(OC)c1OC)C[C@@H](C)[C@@H](C)C3)OCO2,0,0.047738105
41544.mol2Loniceracetalide_A,C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)OC)[C@H]1C[C@@H]1O[C@@H](C)[C@@H](C)O1,0,0.047725514
