compound_id,smiles,all_preds,all_probs
Z995084132,O=C(O)[C@@](N)CC(=O)O,0,0.17309648
Z1509504366,O=C1N(O)C(C2CCCCC2)=CC(C)=C1,0,0.17261437
Z1511499171,O=C1N([C@]2[C@@](O)[C@](O)[C@@](CO)O2)C=CC(N)=N1,0,0.17232276
Z106952910,O(CC1OC(=O)NC1)c1cc(C)cc(C)c1,0,0.17146392
Z275128584,Clc1c(S(=O)(=O)N)cc(C(=O)O)c(NCc2occc2)c1,0,0.17129871
Z2037279473,Clc1ccc(NC=2/C(=N/C(C)C)/C=C3N(c4ccc(Cl)cc4)c4c(N=C3C=2)cccc4)cc1,0,0.17065221
Z104499156,O=C(CC)c1ccc(O)cc1,0,0.17030951
Z1201620684,O=C(N)c1ncn2C(=O)N(C)N=Nc12,0,0.16803098
Z164707762,FC(F)(F)Oc1cc2sc(N)nc2cc1,0,0.1678922
Z1515383340,O=C1N([C@]2[C@](O)[C@](O)[C@@](CO)O2)C=NC(N)=N1,0,0.16757841
Z2235802079,Clc1c(Cc2ccc(O[C@@]3COCC3)cc2)cc([C@]2[C@](O)[C@@](O)[C@](O)[C@@](CO)O2)cc1,0,0.16650093
Z2587996977,O=C(N[C@@]1C(=O)N2[C@@](C(=O)O)C(C)(C)S[C@]12)[C@](NC(=O)N1C(=O)C(=O)N(CC)CC1)c1ccccc1,0,0.16538411
Z756440052,O=C(O)[C@@](N)CCC(=O)O,0,0.16512664
Z1551967334,O=C(O)c1c(-c2ccc(Cn3c(CCC)nc4c(C)cc(-c5n(C)c6c(n5)cccc6)cc34)cc2)cccc1,0,0.1641979
Z239130480,O=C(O)C(NC(=O)C)Cc1ccc(O)cc1,0,0.16366076
Z1544404943,O(C)c1c(OC)cc2c(c1)C1N(CC(CC(C)C)C(=O)C1)CC2,0,0.16358344
Z104473192,O=C(OC(COC(=O)C)COC(=O)C)C,0,0.16299073
Z2587996507,O=C(O)C(C)c1ccc(C(=O)c2sccc2)cc1,0,0.1620444
Z1515385088,S(C)[C@@]1[C@](O)[C@@](O)[C@@](O)[C@@]([C@](NC(=O)[C@]2N(C)C[C@](CCC)C2)[C@](O)C)O1,0,0.16164814
Z1269163651,OCCN1[C@](CO)[C@@](O)[C@](O)[C@@](O)C1,0,0.1614666
Z56347226,O(C)c1c(O)ccc(CC=C)c1,0,0.1614091
Z1879263740,O=C1N([C@]2[C@](O)[C@](O)[C@@](CO)O2)C=CC(N)=N1,0,0.16115434
Z99599698,O=C1NC(=O)CC(CC)(C)C1,0,0.16076574
Z104492884,S(=O)(=O)(Nc1ncccc1)c1ccc(N)cc1,0,0.16038904
Z2299468139,S=C1N=C(N)Nc2nc[nH]c12,0,0.15864465
Z1198148417,O=C1N(CCC)c2nc[nH]c2C(=O)N1,0,0.15781556
Z3234892128,S(=O)(=O)(C)c1c(C(=O)c2c(C3CC3)onc2)ccc(C(F)(F)F)c1,0,0.15721749
Z1255383207,N(c1nc(N)nc(N)n1)C1CC1,0,0.15705185
Z2379810072,O=C(O[C@@](CCCCCCCCCCC)C[C@]1[C@](CCCCCC)C(=O)O1)[C@@](NC=O)CC(C)C,0,0.15683977
Z1544404947,S(=O)(=O)(NC)Cc1cc2c(CCN(C)C)c[nH]c2cc1.O=C(O)CCC(=O)O,0,0.15674809
Z384975088,O=C1C(CC)(C)CC(=O)N1,0,0.15666828
Z239864852,Clc1c(Cl)cccc1C1C(C(=O)OCC)=C(C)NC(C)=C1C(=O)OC,0,0.15660422
Z203045518,O=C1N(C)C(=O)c2[nH]cnc2N1C,0,0.15640092
Z743362616,O=C(OCCOCCCC)c1cnccc1,0,0.15617551
Z1266873958,O=C1OC2(CN1)CCN(CCc1ccccc1)CC2,0,0.15477727
Z104486690,O=C(NC1C(=O)NC(=O)N1)N,0,0.153872
Z754931262,O=C(c1c(-c2ccc(O)cc2)sc2c1ccc(O)c2)c1ccc(OCCN2CCCCC2)cc1.Cl,0,0.15329492
Z1552192759,Clc1cc2nccc(Nc3cc(CN(CC)CC)c(O)cc3)c2cc1.Cl.Cl.O.O,0,0.15324551
Z3064247938,[P@@](=O)(OC[C@@]1[C@@](O)[C@@](O)[C@](C#N)(c2n3N=CN=C(N)c3cc2)O1)(Oc1ccccc1)N[C@](C(=O)OCC(CC)CC)C,0,0.15308508
Z1201624655,ClC=1C(O)=CC(=O)NC=1,0,0.1511721
Z756475348,FC=1C(=O)NC(=O)N([C@@]2O[C@](CO)[C@@](O)C2)C=1,0,0.15067399
Z56791867,N(CC)(CC)C=1n2ncnc2N=C(C)C=1,0,0.15027468
Z1521553991,O=C(N)Cc1ccc(OCC(O)CNC(C)C)cc1,0,0.14989576
Z274728816,O=C(Nc1ccc(OCC(O)CNC(C)C)cc1)C,0,0.14963205
Z104472524,Nc1ccc(N)cc1,0,0.14939652
Z2467077030,O=C1N([C@@]2O[C@](CO)[C@@](O)C2)C=NC(N)=N1,0,0.14847986
Z1954802504,O=C(O)CCCCCCCCCCCCC,0,0.1478247
Z1546610488,O=C1N([C@]2O[C@@](CO)[C@](O)C2)C=C(C)C(=O)N1,0,0.14777347
Z104489074,O(OC(=O)c1ccccc1)C(=O)c1ccccc1,0,0.1468198
Z2235802141,O=C(NC1CC1)C(=O)[C@@](NC(=O)[C@]1N(C(=O)[C@@](NC(=O)[C@@](NC(=O)c2nccnc2)C2CCCCC2)C(C)(C)C)C[C@]2[C@@]1CCC2)CCC,0,0.14661579
Z756430566,O=C(O)[C@@](N)Cc1ccccc1,0,0.14641483
Z275128052,FC=1C(=O)NC(=O)NC=1,0,0.14627695
Z1255381648,Fc1nc(C(=O)N)c(O)nc1,0,0.14614965
Z2901807455,O=C(O)[C@](O)[C@@](O)C(=O)[O-].O=C(O)[C@](O)[C@@](O)C(=O)[O-].C(CC[N+]1(C)CCCC1)CC[N+]1(C)CCCC1,0,0.14602643
Z373586944,O=C(NCc1cc(OC)c(O)cc1)CCCCCCCC,0,0.14588532
Z104477882,O=C(O)Cn1c2C(=O)N(C)C(=O)N(C)c2nc1,0,0.14403081
Z1521554005,O=C(OCC(COC(=O)N)c1ccccc1)N,0,0.14401433
Z1741982024,FC1(F)[C@](O)[C@@](CO)O[C@]1N1C(=O)N=C(N)C=C1,0,0.14354138
Z103710848,N(CC#C)(Cc1ccccc1)C,0,0.14346062
Z1557501642,O(C)c1cc2c(cc1)[C@@]1[C@]([C@]3[C@@](C)([C@](O)(C#C)CC3)CC1)CC2,0,0.14287591
Z1530532755,O=C(NO)CCCCCCC(=O)Nc1ccccc1,0,0.14216678
Z1255434759,O=C1[C@@]2(C)C(C)(C)[C@@](C1)CC2,0,0.14132485
Z1530425068,O=C1N([C@@]2O[C@](CO)C=C2)C=C(C)C(=O)N1,0,0.1403816
Z594284200,O(C(CO)CO)Cn1c2NC(N)=NC(=O)c2nc1,0,0.14005686
Z104473900,O=C(N)N,0,0.13875853
Z351640822,S(CCN1CCOCC1)c1[nH]c2c(n1)ccc(OCC)c2,0,0.13855752
Z1203159860,O=C1N2C(=CC=C1)[C@]1CNC[C@@](C2)C1,0,0.13815205
Z1544404498,S(C(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)(C)C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,0,0.1381419
Z1521553843,Oc1cc2c(cc1)[C@@]1[C@]([C@]3[C@@](C)([C@@](O)CC3)CC1)CC2,0,0.13746588
Z1575271347,S(=O)(=O)(N)c1c(C(F)(F)F)cc2NCNS(=O)(=O)c2c1,0,0.13735132
Z2568644345,O=C1C(C/C=C(/CCC[C@@](CCC[C@@](CCCC(C)C)C)C)\C)=C(C)C(=O)c2c1cccc2,0,0.13611753
Z1501480412,O=C1C(C#N)=CC(c2ccncc2)=C(C)N1,0,0.13609834
Z104508106,FC=1C(=O)NC(=O)N(C2OCCC2)C=1,0,0.13463573
Z56784896,Clc1ccc(C(=O)n2c(C)c(CC(=O)O)c3c2ccc(OC)c3)cc1,0,0.13427049
Z1546610471,O(CCO)Cn1c2NC(N)=NC(=O)c2nc1,0,0.133975
Z1255379534,O=C(N)CN1C(=O)C[C@@](O)C1,0,0.1334236
Z756391526,O=C(O)C(CCC)CCC,0,0.13325083
Z2235801892,O=C(C)[C@@]1[C@]2(C)[C@]([C@]3[C@@]([C@]4(C)C(=CC3)C[C@@](O)CC4)CC2)CC1,0,0.13276331
Z1515385085,Clc1ccc(-c2c(N)nc(N)nc2CC)cc1,0,0.13275054
Z2685925293,N(C)C1(C)C(C)(C)C2CC1CC2.Cl,0,0.13273597
Z756468010,O=C(N[C@](C(=O)O)CCC(=O)O)N,0,0.13231218
Z2108698963,S(=O)(=O)(CC(O)(C(=O)Nc1cc(C(F)(F)F)c(C#N)cc1)C)c1ccc(F)cc1,0,0.13221079
Z1552153009,ClCCN(CCCl)c1ccc(CCCC(=O)O)cc1,0,0.13181297
Z2025569265,O=C1NC(N)=Nc2n(CCC(CO)CO)cnc12,0,0.13128193
Z1514053266,O=C(O)[C@](NC(=O)C1CCC(C(C)C)CC1)Cc1ccccc1,0,0.13036795
Z1255438640,O[C@]1[C@](C(C)C)CC[C@@](C)C1,0,0.13001046
Z1546624231,O=C(OCCOCn1c2N=C(N)NC(=O)c2nc1)[C@@](N)C(C)C.Cl,0,0.1292555
Z56865289,O=C(N)CN1C(=O)CCC1,0,0.12894846
Z1530532758,O=C(O)C(C)c1cc(C(=O)c2ccccc2)ccc1,0,0.12872912
Z1544404499,O=C1Oc2c(C)c3oc(C)cc3cc2C(C)=C1,0,0.12763368
Z1541632803,Clc1c(N)nc(N)c(C(=O)NC(=N)N)n1.Cl.O.O,0,0.12737128
Z1255431434,O=C(O)CCC(N)C=C,0,0.12686148
Z3245419176,C(N1CCN(C)CC1)(c1ccccc1)c1ccccc1.Cl,0,0.12653625
Z2242151306,O=C(NCCO)CCCCCCCCCCCCCCC,0,0.12605298
Z104500108,O=C(/C=C/c1cc(OC)c(O)cc1)CC(=O)/C=C/c1cc(OC)c(O)cc1,0,0.12601139
Z2289798098,O=C([O-])C[N+](C)(C)C,0,0.12496773
Z1501480421,FC=1C(NC(=O)OCCCCC)=NC(=O)N([C@]2[C@](O)[C@](O)[C@@](C)O2)C=1,0,0.12460891
Z813019058,O=C(O)[C@@](N)[C@](O)C,0,0.12382838
Z316101664,O=C(OCC)N1C(C(=O)O)CSC1,0,0.12347344
Z104485030,Clc1c(C)cc(O)c(C(C)C)c1,0,0.1229022
Z234896463,O=C(O)C(O)(CC(=O)O)CC(=O)O.O(C(c1c(C)cccc1)c1ccccc1)CCN(C)C,0,0.12276026
Z2756516761,Clc1cc2N(CCCN(C)C)c3c(cccc3)CCc2cc1.Cl,0,0.121785775
Z1501485353,O=C(C)[C@@]1[C@]2(C)[C@]([C@]3[C@@]([C@]4(C)C(=CC(=O)CC4)CC3)CC2)CC1,0,0.12174399
Z56889474,O=C1NC(=O)C=CN1,0,0.12112754
Z1550648753,O=C1N([C@@]2O[C@](CO)CC2)C=CC(N)=N1,0,0.121004686
Z2768168188,O=C([O-])[C@](O)[C@@](O)[C@](O)[C@](O)CO.O=C([O-])[C@](O)[C@@](O)[C@](O)[C@](O)CO.[Ca+2],0,0.119344056
Z1269240018,ClCC(O)Cn1c(C)ncc1[N+](=O)[O-],0,0.11889904
Z2146566713,O=C(Nc1c(C(C)(C)C)cc(C(C)(C)C)c(O)c1)C=1C(=O)c2c(NC=1)cccc2,0,0.118356355
Z1546624241,O=C1C2(C(=O)O[Pt](N)(N)O1)CCC2,0,0.11779929
Z1198155421,O=C1N(C)C(=O)OC1(CC)C,0,0.117520265
Z1172235745,O=C(O)CC[C@@](C)[C@@]1[C@]2(C)[C@]([C@@]3[C@](O)C[C@]4[C@@](C)([C@]3CC2)CC[C@@](O)C4)CC1,0,0.11663555
Z1201618106,O=C1N(C)C(=O)OC1(C)C,0,0.11649395
Z56347209,O=C1N(C)c2ncn(C)c2C(=O)N1,0,0.11571727
Z754931264,O=C1N([C@@]2O[C@](CO)[C@@](N=[N+]=[N-])C2)C=C(C)C(=O)N1,0,0.11516162
Z104507896,O=C1N(C)C(=O)c2n(C)cnc2N1C,0,0.115107104
Z104477910,Clc1c(C)cc(O)cc1,0,0.11456923
Z1255435426,O=C(N)[C@](CC)N1C(=O)CCC1,0,0.114162795
Z111479786,Clc1c(CO)ccc(Cl)c1,0,0.114074625
Z1954801710,O=C(O)c1c(O)cccc1,0,0.11301967
Z1201618663,ClC(OC(F)F)C(F)(F)F,0,0.11298558
Z56871821,Nc1c2c(nc3c1cccc3)cccc2,0,0.11263215
Z104478412,O(Cc1ccccc1)c1ccc(O)cc1,0,0.11226366
Z1515376765,O=C(O)[C@@](N[C@](C(=O)N1[C@](C(=O)O)CCC1)CCCCN)CCc1ccccc1,0,0.11220952
Z1137167676,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,0,0.111450784
Z57161790,Brc1[nH]c2C(=O)N(C)C(=O)N(C)c2n1,0,0.11141498
Z104495240,O=C(O)C(=O)C,0,0.11040458
Z1255360592,ClC(F)C(F)(F)OC(F)F,0,0.1101029
Z445987132,OC(CCCC)c1ccccc1,0,0.10966841
Z2065671220,S=C(Oc1cc2c(cc1)cccc2)N(C)c1cc(C)ccc1,0,0.109361775
Z2185279095,S(=O)(=O)([O-])c1ccccc1.S(=O)(=O)([O-])c1ccccc1.O=C(OCCCCCOC(=O)CC[N@+]1(C)[C@](Cc2cc(OC)c(OC)cc2)c2c(cc(OC)c(OC)c2)CC1)CC[N@+]1(C)[C@](Cc2cc(OC)c(OC)cc2)c2c(cc(OC)c(OC)c2)CC1,0,0.108950205
Z1546616196,S(C(=O)C)[C@]1[C@]2[C@]3[C@@](C)([C@@]4(OC(=O)CC4)CC3)CC[C@@]2[C@]2(C)C(=CC(=O)CC2)C1,0,0.10888369
Z2588039022,O=C(O)CC[C@@](C)[C@@]1[C@]2(C)[C@]([C@@]3[C@@](O)C[C@]4[C@@](C)([C@]3CC2)CC[C@@](O)C4)CC1,0,0.10867817
Z1541638524,[O-][n+]1c(N)nc(N2CCCCC2)cc1N,0,0.10825274
Z210803762,O=C(O)CCCC[C@@]1SC[C@@]2NC(=O)N[C@]12,0,0.108232096
Z104473434,Clc1ccc(O)cc1,0,0.108188
Z1544404024,O=C(OCC[N+](CC)(CC)C)C(O)(c1ccccc1)C1CCCCC1.[Br-],0,0.10674021
Z56782585,O=C(O)c1c2c(nc(-c3ccccc3)c1)cccc2,0,0.10625935
Z2178867076,[Au-](S[C@]1[C@](OC(=O)C)[C@@](OC(=O)C)[C@](OC(=O)C)[C@@](COC(=O)C)O1)[P+](CC)(CC)CC,0,0.10617228
Z285140914,O=C(NC1CNCCC1)c1cc(OC)c(OC)c(OC)c1,0,0.10509192
Z1515385087,S(=O)(=O)(NC(=O)NC(C)C)c1c(Nc2cc(C)ccc2)ccnc1,0,0.10496685
Z1501485367,O=C(C)[C@]1(O)[C@]2(C)[C@]([C@]3[C@@]([C@]4(C)C([C@@](C)C3)=CC(=O)CC4)CC2)CC1,0,0.10492835
Z87001357,Clc1ccc(N2C(C)(C)N=C(N)N=C2N)cc1.Cl,0,0.10407672
Z1416203075,O=C(O)CC[C@@](C)[C@@]1[C@@]2(C)[C@@](O)C[C@@]3[C@]4(C)[C@@](C[C@](O)CC4)CC[C@]3[C@@]2CC1,0,0.10336685
Z382721012,OCc1c(O)c(C)ncc1CO,0,0.10226174
Z398538014,O(CCc1ccc(OCC(O)CNC(C)C)cc1)C,0,0.10121938
Z1948010801,Clc1c(C(=O)Nc2c(-c3ccc(Cl)cc3)cccc2)cccn1,0,0.100982234
Z2238899644,O=C(OCC(=O)[C@]1(O)[C@]2(C)[C@]([C@]3[C@](C(=O)C2)[C@]2(C)C(=CC(=O)CC2)CC3)CC1)C,0,0.10093433
Z1696861853,S(=O)(=O)([O-])CCCNC(=O)C.S(=O)(=O)([O-])CCCNC(=O)C.[Ca+2],0,0.100272395
Z2412194967,O=C(O)CCCCCCC/C=C/CCCCCCCC,0,0.09946766
Z756390288,O=C(CO)[C@]1(O)[C@]2(C)[C@]([C@]3[C@@]([C@]4(C)C(=CC(=O)C=C4)CC3)C(=O)C2)CC1,0,0.09880422
Z1954804966,O=C1N=CNc2[nH]ncc12,0,0.09823683
Z104480436,c1(-c2ncsc2)[nH]c2c(n1)cccc2,0,0.097800985
Z56763819,S(=O)(=O)(CCn1c(C)ncc1[N+](=O)[O-])CC,0,0.097777
Z1201617125,BrC(Cl)C(F)(F)F,0,0.09766922
Z1147451717,O=C(O)[C@](O)[C@@](O)C(=O)O,0,0.097261205
Z104493598,O=C1N(C)C(=O)c2n(CCO)cnc2N1C,0,0.097015865
Z58981801,O=C(NN)c1ccncc1,0,0.09594569
Z2315575049,O(C)c1ccc(/C=C/C)cc1,0,0.095038824
Z57201291,O=C1C(O)=C(O)C(C(O)CO)O1,0,0.09487868
Z16128570,O=C(OC)c1c(O)cc(C)cc1,0,0.09455372
Z104475612,S(=O)(=O)(O)O.O=C(OC1CC2N(C)C(C1)CC2)C(CO)c1ccccc1.O=C(OC1CC2N(C)C(C1)CC2)C(CO)c1ccccc1,0,0.094516926
Z1530532760,O=C(CO)[C@]1(O)[C@]2(C)[C@]([C@]3[C@@]([C@]4(C)C(=CC(=O)C=C4)CC3)C(=O)C2)C[C@@]1C,0,0.0943462
Z1304065033,O(C)c1c(O)c(OC)cc([C@@]2c3c([C@@](O[C@]4[C@](O)[C@@](O)[C@@]5O[C@](C)OC[C@]5O4)[C@@]4[C@@]2C(=O)OC4)cc2OCOc2c3)c1,0,0.09290851
Z28251506,O=C(N1CCOCC1)c1cc(OC)c(OC)c(OC)c1,0,0.09288878
Z1269141329,ClCCN(N=O)C(=O)NCCCl,0,0.09175533
Z104473288,ClC(Cl)(Cl)C(=O)O,0,0.09159012
Z756391748,F[C@@]12[C@]3(C)C(=CC(=O)C=C3)CC[C@]1[C@]1[C@@](C)([C@@](O)(C(=O)CO)[C@](C)C1)C[C@@]2O,0,0.09155965
Z2583384655,OC([C@](C=C[C@@](C)[C@@]1[C@]2(C)[C@](/C(=C\C=C\3/C[C@@](O)C[C@](O)C/3)/CCC2)CC1)C)(C)C,0,0.09136886
Z1521553714,F[C@@]12[C@]3(C)C(=CC(=O)C=C3)CC[C@]1[C@]1[C@@](C)([C@@](O)(C(=O)CO)[C@@](C)C1)C[C@@]2O,0,0.09077926
Z1954806455,O=C(O)CC[C@@](C)[C@@]1[C@@]2(C)[C@@](O)C[C@@]3[C@]4(C)[C@](C[C@@](O)[C@]3[C@@]2CC1)C[C@](O)CC4,0,0.09046521
Z336079954,O=C(O)CC1(CN)CCCCC1,0,0.09014668
Z1695709473,O=C(O)C(C)c1ccc(CC(C)C)cc1,0,0.09005722
Z1278926502,OC(C)(C)[C@]1C[C@](O)C(C)=CC1,0,0.089003384
Z2588038940,Nc1nc2c(c3n(CC(C)C)cnc13)cccc2,0,0.08825433
Z754931258,O=C(O[C@@]1[C@@]2[C@@](CC[C@]3OC(=O)C[C@](O)C3)[C@@](C)C=CC2=C[C@](C)C1)[C@](CC)C,0,0.08780535
Z1741970429,O=C(O)C1CCC(CN)CC1,0,0.087281644
Z754918914,O=C(O[C@@]1[C@@]2[C@@](CC[C@]3OC(=O)C[C@](O)C3)[C@@](C)C=CC2=C[C@](C)C1)C(CC)(C)C,0,0.08686793
Z1198155412,O=[N+]([O-])c1n(CC(O)C)c(C)nc1,0,0.08660798
Z1508914616,O=C(O)[C@@](C)c1ccc(CC(C)C)cc1,0,0.08596388
Z1557407143,O(C)c1c(OC)ccc(C(C#N)(C(C)C)CCCN(CCc2cc(OC)c(OC)cc2)C)c1.Cl,0,0.08596355
Z104473830,Oc1ccccc1,0,0.08406814
Z778141968,O=C(CO)[C@]1(O)[C@]2(C)[C@]([C@]3[C@@]([C@]4(C)C(=CC(=O)C=C4)CC3)[C@@](O)C2)CC1,0,0.083979756
Z2177958148,O=C1C(C(CC)c2ccccc2)=C(O)c2c(O1)cccc2,0,0.08286963
Z760035162,SC[C@](N)C(=O)O,0,0.08236428
Z1521553984,O=C(OCC(O)COc1c(OC)cccc1)N,0,0.08169948
Z2239078678,O(C(c1ccccc1)c1ccccc1)CCN(C)C.Cl,0,0.081441656
Z32409934,Clc1ccc(C(=O)NCCN2CCOCC2)cc1,0,0.08142803
Z1590781983,Clc1c(Cl)c(C(=O)C(=C)CC)ccc1OCC(=O)O,0,0.08125853
Z1203577934,O=C(NO)N,0,0.08101515
Z600425184,O=C(OCC(=O)[C@]1(O)[C@]2(C)[C@]([C@]3[C@@]([C@]4(C)C(=CC(=O)CC4)CC3)[C@@](O)C2)CC1)C,0,0.08083137
Z56914861,O=C(O)CCCCCNC(=O)C,0,0.08021782
Z2044771577,O=[N+]([O-])c1n(CC(=O)NCc2ccccc2)ccn1,0,0.07973614
Z1154378309,O=C(O)[C@]1NC(=O)CC1,0,0.07947674
Z1530532754,Clc1cc2N(CCCN3CCN(CCO)CC3)c3c(Sc2cc1)cccc3,0,0.07931686
Z1530425064,O=C(CO)[C@]1(O)[C@]2(C)[C@]([C@]3[C@@]([C@]4(C)C(=CC(=O)CC4)CC3)[C@@](O)C2)CC1,0,0.07918101
Z3407753879,O=C(O)CC[C@@](C)C1[C@@]2(C)C(=O)C[C@@]3[C@]4(C)[C@](CC(=O)[C@]3[C@@]2CC1)CC(=O)CC4,0,0.0790886
Z99601262,O(C)c1c(OC)c(CN2CCNCC2)ccc1OC,0,0.07872735
Z1515383337,O(CCNCC(O)COc1c2c([nH]c3c2cccc3)ccc1)c1c(OC)cccc1,0,0.07870221
Z405702410,Clc1c(C)cc(O)cc1C,0,0.07785496
Z2724205326,S(=O)(=O)(CC)N1CC(CC#N)(n2ncc(-c3ncnc4[nH]ccc34)c2)C1,0,0.07761711
Z2235811339,Oc1c(C)c(C)c2O[C@@](CCC[C@@](CCC[C@@](CCCC(C)C)C)C)(C)CCc2c1C,0,0.07755761
Z1318255133,O=C(O)C.Oc1cc(N(CC2=NCCN2)c2ccc(C)cc2)ccc1,0,0.07709946
Z756424454,Clc1c(OC)cc(OC)c2C(=O)[C@]3(C(OC)=CC(=O)C[C@]3C)Oc12,0,0.076514795
Z57127480,O=C(O)c1ccccc1,0,0.07631051
Z2683233771,O=C([O-])[C@@](NC(=O)c1ccc(NCC2N(C=O)C=3C(=O)N=C(N)NC=3NC2)cc1)CCC(=O)[O-].[Ca+2],0,0.07582696
Z955123630,S(=O)(=O)(O)O.OC(CNC(C)C)c1cc(O)cc(O)c1.OC(CNC(C)C)c1cc(O)cc(O)c1,0,0.07481243
Z57953030,O(C)c1c(O)ccc(/C=C/C)c1,0,0.073866695
Z57036282,O=C(OC)c1cnccc1,0,0.073352545
Z732242712,Clc1c(Nc2c(C(=O)[O-])cccc2)c(Cl)ccc1C.[Na+],0,0.07300653
Z104474594,Oc1cc(O)cc(O)c1,0,0.072546355
Z385438794,Nc1c(N)ccnc1,0,0.07251537
Z1741982921,FC(F)(F)c1ccc(OC(CCNC)c2ccccc2)cc1.Cl,0,0.072414376
Z104478826,SC(C(=O)O)CC(=O)O,0,0.071945705
Z1530532759,O=C(OCC(COC(=O)C)CCn1c2nc(N)ncc2nc1)C,0,0.07152224
Z2588064174,O=C(OC)[C@]1C2[C@]3([C@]4(C)C(=CC(=O)CC4)C1)O[C@@]3C[C@]1(C)[C@@]3(OC(=O)CC3)CC[C@@]21,0,0.071514875
Z1255449978,O[C@@](CNC)c1cc(O)c(O)cc1,0,0.071352646
Z1494829512,O=C1Oc2c(cc(O[C@]3[C@](O)[C@@](O)[C@](O)[C@@](CO)O3)c(O)c2)C=C1,0,0.07121263
Z56754489,S(Sc1sc2c(n1)cccc2)c1sc2c(n1)cccc2,0,0.0704649
Z57127532,O=C(O)CCCCCCCC(=O)O,0,0.07021576
Z31382955,O(CC(O)CNCCc1cc(OC)c(OC)cc1)c1cc(C)ccc1,0,0.069812
Z104474576,Oc1cc(O)ccc1,0,0.06918977
Z57127551,Oc1ccc(O)cc1,0,0.069040425
Z1546610478,N(CCCN1c2c(cccc2)CCc2c1cccc2)(C)C.Cl,0,0.06704213
Z56755709,O=C(O)c1cnccc1,0,0.06487445
Z104473820,Oc1cc(C)ccc1,0,0.064102314
Z104473818,Oc1ccc(C)cc1,0,0.064038314
Z2379810058,OC[C@]1N(CCCC)C[C@](O)[C@@](O)[C@@]1O,0,0.06400707
Z759291658,O(C)c1c(OC)cc([C@@]2c3c([C@](O)[C@@]4[C@@]2C(=O)OC4)cc2OCOc2c3)cc1OC,0,0.06397656
Z2106607416,N(CCCN1c2c(cccc2)CCc2c1cccc2)C.Cl,0,0.06340841
Z2681891483,O=C(Oc1c(C)c(C)c2O[C@@](CCC[C@@](CCC[C@@](CCCC(C)C)C)C)(C)CCc2c1C)C,0,0.063341215
Z2037281137,FC(F)(CCCC)[C@]1(O)O[C@]2[C@@]([C@@](CCCCCCC(=O)O)C(=O)C2)CC1,0,0.06261491
Z19674820,O=C(OC)c1ccc(O)cc1,0,0.06226784
Z57160197,O=C(C(O)c1ccccc1)c1ccccc1,0,0.0621569
Z104473974,O=C(O)C(O)c1ccccc1,0,0.061542783
Z19703590,O=C(OC)c1c(O)cccc1,0,0.061369285
Z104495238,O=C(O)CCCCCCC,0,0.06080268
Z945806150,ClCCc1c(C)ncs1,0,0.05898579
Z1259021151,O=C(O)C(CCCOc1c(C)ccc(C)c1)(C)C,0,0.058984514
Z3066893590,O=C([O-])C1=NC(=O)NC(=O)N1.[K+],0,0.058094937
Z19825582,O=C(OCc1ccccc1)c1ccccc1,0,0.057455894
Z104476858,O=C(O)Cc1ccc(-c2ccccc2)cc1,0,0.057187527
Z104474028,O(C)c1c(O)cccc1,0,0.05682494
Z104474598,O(C)c1ccc(O)cc1,0,0.05671644
Z1556051334,S(=O)(=O)(O)O.OC(CNC(C)(C)C)c1cc(O)cc(O)c1.OC(CNC(C)(C)C)c1cc(O)cc(O)c1,0,0.056641012
Z104495622,OCc1cnccc1,0,0.056321844
Z57127453,O=C(O)CCC(=O)O,0,0.056303307
Z1172235461,ClN=S(=O)([O-])c1ccc(C)cc1.[Na+],0,0.055943005
Z2527624834,O(CCN(C)C)c1ccc(/C(=C(\CC)/c2ccccc2)/c2ccccc2)cc1,0,0.055720422
Z1198154206,O=C1[C@](N)CON1,0,0.054647528
Z2681892420,O(C)c1c(OC)ccc(Cc2c(N)nc(N)nc2)c1,0,0.054268006
Z104476418,OCc1ccccc1,0,0.05385983
Z90350374,O=[N+]([O-])c1c(C2C(C(=O)OC)=C(C)NC(C)=C2C(=O)OC)cccc1,0,0.05384021
Z87001124,O=[N+]([O-])c1n(CCO)c(C)nc1,0,0.053637203
Z277942268,O=[N+]([O-])c1c(C2C(C(=O)OCC(C)C)=C(C)NC(C)=C2C(=O)OC)cccc1,0,0.05356271
Z600425176,O=C(OCC[N+](C)(C)C)C.[Br-],0,0.05294408
Z57206005,O=C(Oc1ccccc1)c1c(O)cccc1,0,0.051797938
Z239859926,O=[N+]([O-])c1cc(C2C(C(=O)OCC)=C(C)NC(C)=C2C(=O)OC)ccc1,0,0.05165482
Z1255415487,C(c1ccccc1)C1=NCCN1.Cl,0,0.050892454
Z1546621741,N(CCN(Cc1ccccc1)c1ncccc1)(C)C.Cl,0,0.050835848
Z905065772,CN1CC2N(c3ncccc3Cc3c2cccc3)CC1,0,0.05080545
Z1888397835,Clc1c(Cl)ccc2N=C3N(CC(=O)N3)Cc12.Cl,0,0.05018924
Z1954805523,OCCc1c(C)[n+](Cc2c(N)nc(C)nc2)cs1.Cl.[Cl-],0,0.04988004
