tcm_id,smiles
"36311.mol26,7-Dihydroxy-1,1-dimethyl-1,2,3,4-tetrahydroisoquinoline",CC1(C)NCCc2cc(O)c(O)cc21
35118.mol2Corypalline,COc1cc2c(cc1O)CN(C)CC2
"37495.mol23-Ethoxymethyl-5,6,7,8-tetrahydro-8-indolizinone",CCOCc1ccc2n1CCCC2=O
29950.mol233621,C=CCSSC[C@H](N)C(=O)O
26844.mol229122,O=C(O)[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
28639.mol231745,O=C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)C(=O)O
31814.mol236431,O=c1c(O)coc2cc(O)cc(O)c12
27637.mol230225,CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O
42501.mol2  -Methyl-D-glucosid,CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
31948.mol236607,CO[C@H]1[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)[C@H]1O
42536.mol2D-1-O-Methyl-muco-inositol,CO[C@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O
46132.mol2Sequoyitol,CO[C@H]1[C@H](O)[C@@H](O)[C@@H](O)[C@@H](O)[C@@H]1O
42490.mol2Methyl-  -D-fructofuranoside,CO[C@@]1(CO)O[C@H](CO)[C@@H](O)[C@@H]1O
31799.mol236409,CO[C@@]1(O)CCCC(O)(O)C1(O)O
31809.mol236421,COc1ccc(/C=C/C(=O)O)c(O)c1
25776.mol227806,COc1cc(/C=C/C(=O)O)ccc1O
26046.mol228172,COc1ccc(/C=C/C(=O)O)cc1O
38873.mol2Hesperetic_acid,COc1ccc(/C=C/C(=O)O)cc1O
26028.mol228151,COC(=O)/C=C/c1ccc(O)c(O)c1
40925.mol2Kakuol,CCC(=O)c1cc2c(cc1O)OCO2
25839.mol227894,CCC(=O)c1cc2c(cc1O)OCO2
"39616.mol2(-)-(3R,4S)-4-Hydroxymellein",C[C@H]1OC(=O)c2c(O)cccc2[C@@H]1O
38684.mol2(-)-Gynuraone,C[C@H]1Oc2cccc(O)c2C(=O)[C@@H]1O
39366.mol23  -(1  -Hydroxyethyl)-7-hydroxy-1-isobenzofuranone,C[C@@H](O)[C@H]1OC(=O)c2c(O)cccc21
39617.mol2(-)-(3R)-5-Hydroxymellein,C[C@@H]1Cc2c(O)ccc(O)c2C(=O)O1
33620.mol2Armillarisin_B,NC(=O)C(O)(C(N)=O)c1ccccc1
27786.mol230423,C=CCc1cc(OC)c(O)c(OC)c1
28609.mol231705,COc1cc(CCC(C)=O)ccc1O
27781.mol230418,CCC(=O)c1ccc(OC)cc1OC
42937.mol2Nakienone_A,C=C/C=C(/CO)C1=C(CO)CCC1=O
44809.mol2L-Prolyl-L-proline_anhydride,O=C1[C@@H]2CCCN2C(=O)[C@H]2CCCN12
28449.mol231368,C=C(C)[C@H]1CC=C(C)[C@@H](OC(C)=O)C1
28481.mol231417,CC(=O)OCC1=CC[C@@H]2C[C@H]1C2(C)C
9685.mol2 10817,C=C1[C@H]2CC[C@](C=O)([C@@H]2OC)C1(C)C
29649.mol233217,C=C1[C@@H](OC(C)=O)C[C@@H]2C[C@H]1C2(C)C
29925.mol233581,C=C1[C@H](OC(C)=O)C[C@H]2C[C@@H]1C2(C)C
9692.mol2 10824,C=C1[C@@H]2C[C@@](C=O)(C[C@@H]2CO)C1(C)C
"36746.mol27,7-Dimethyl-2-methylenebicyclo[3.1.1]heptan-6-ol_acetate",C=C1CC[C@H]2[C@H](OC(C)=O)[C@@H]1C2(C)C
"42570.mol22-Methyl-6-methylene-2,7-octadienol_acetate",C=CC(=C)CC/C=C(/C)COC(C)=O
31444.mol235899,CCCC[C@@H]1OC(=O)C2=CCCC[C@@H]21
30238.mol233982,CCCC[C@@H]1OC(=O)[C@@H]2C=CCC[C@H]12
42589.mol26-Methyl-7-(3-oxobutyl)-bicyclo[4.1.0]heptan-3-one,CC(=O)CC[C@H]1[C@@H]2CC(=O)CC[C@]12C
25891.mol227975,C=C(C)OC/C=C(\C)CCC=C(C)C
36138.mol2Dihydro-  -ionone,CC(=O)CCC1=C(C)CCCC1(C)C
"42539.mol28-Methyl-5-isopropyl-6,8-nonadiene-2-one",C=C(C)/C=C/[C@H](CCC(C)=O)C(C)C
29505.mol232955,CC(=O)CC/C=C(\C)CCC=C(C)C
31956.mol236623,CC1(C)CC[C@]2(C)CCC(=O)C[C@@H]2C1
30890.mol234986,C[C@@]12CCC[C@@](O)(C1)[C@@H]1CC[C@@H]1CC2
44152.mol2Peristrophamide,COc1cc2[nH]c(=O)oc2cc1OC
37806.mol23-Formylcarbazole,O=Cc1ccc2[nH]c3ccccc3c2c1
4373.mol2 4715,CCc1cc([C@@H](O)CNC)ccc1O
32.mol2   37,C[C@@H]([C@H](O)c1cccc(O)c1)N(C)C
38003.mol2Ganoine,CC(C)CCn1c(C=O)ccc1CO
"40354.mol2N-Isobutyl-(2E,4E)-octadienamide",CCC/C=C/C=C/C(=O)NCC(C)C
"40355.mol2N-Isobutyl-(2Z,4E)-octa-2,4-dienamide",CCC/C=C/C=C\C(=O)NCC(C)C
8797.mol2 9919,C[C@@]12C[C@H]3CCC[C@@](C)(O1)[C@H]3[C@@H](N)C2
38690.mol2Haematommic_acid,Cc1cc(O)c(C=O)c(O)c1C(=O)O
30927.mol235072,O=C(O)/C=C/c1cc(O)c(O)c(O)c1
"47523.mol24,5,6-Trihydroxy-7-methylphthalide",Cc1c(O)c(O)c(O)c2c1C(=O)OC2
"36193.mol22,3-Dihydro-3,6,7-trihydroxy-1-H-benzo[b]pyran-4-one",O=C1c2cc(O)c(O)cc2OC[C@@H]1O
37494.mol24-Ethoxy-3-methoxybenzoic_acid,CCOc1ccc(C(=O)O)cc1OC
45430.mol2Rhizonic_acid,COc1cc(C)c(C(=O)O)c(O)c1C
42587.mol2Methyl-  -orcinol_carboxylate,COC(=O)c1c(C)cc(O)c(C)c1O
28412.mol231296,COc1cc(C(C)=O)cc(OC)c1O
39443.mol23-Hydroxy-1-(4'-hydroxy-3'-methoxyphenyl)_propan-1-one,COc1cc(C(=O)CCO)ccc1O
33334.mol2Anticancer_Benzenoid_PMV70P691-58,COc1cc(C(=O)[C@H](C)O)ccc1O
28195.mol230967,COc1cc(/C=C/C(O)O)ccc1O
31257.mol235587,COc1cc(CCC=O)cc(O)c1O
28669.mol231791,COc1cc(CCC(=O)O)ccc1O
27478.mol230021,C=C1C(=O)O[C@@H]2C[C@](C)(O)C(=O)C[C@H]12
43828.mol2Paeonilactone_B,C=C1C(=O)O[C@@H]2C[C@](C)(O)C(=O)C[C@H]12
"47429.mol21,3R,8R-Trihydroxydec-9-en-4,6-yne",O/C=C\[C@@H](O)C#CC#C[C@H](O)CCO
31342.mol235713,O=c1oc2ccccc2c2ccccc12
37807.mol21-Formyl-  -carboline,O=Cc1nccc2c1[nH]c1ccccc12
35362.mol23-Isopropyl-5-acetoxycyclohexene-2-one-1,CC(=O)O[C@@H]1CC(=O)C=C(C(C)C)C1
28182.mol230953,CO[C@](C)(CO)c1ccc(C)cc1O
"37525.mol25-Ethyl-1,2,3-trimethoxybenzene",CCc1cc(OC)c(OC)c(OC)c1
31306.mol235645,COc1cc(CC[C@@H](C)O)ccc1O
29314.mol232628,CC1(C)C[C@H](O)C[C@@]2(C)OC(=O)C=C12
"41515.mol2(6S,7  R)-Loliolide",CC1(C)C[C@H](O)C[C@@]2(C)OC(=O)C=C12
40501.mol2Isololiolide,CC1(C)C[C@H](O)C[C@]2(C)OC(=O)C=C12
41516.mol2Loliolide_isomer,CC1(C)C[C@@H](O)C[C@@]2(C)OC(=O)C=C12
35388.mol2Cyclo-(Pro-Val),CC(C)[C@@H]1NC(=O)[C@H]2CCCN2C1=O
37477.mol22-(Ethenylbutadiynyl)-5-(propinyl)-thiophene,C=CC#CC#Cc1ccc(C#CC)s1
29655.mol233227,CC(=O)OCC1=C(C)CCCC1(C)C
9677.mol2 10809,C=C1[C@H]2[C@@H](CO)C[C@H]([C@@H]2OC)C1(C)C
25880.mol227964,CC(=O)OC/C=C(/C)CCC=C(C)C
26614.mol228858,CC(=O)OC/C=C(\C)CCC=C(C)C
35217.mol2Crocusatin_G,CCC(=O)C1=C(C)C[C@H](O)CC1(C)C
28441.mol231348,CC(=O)OC(C)(C)[C@H]1CC=C(C)CC1
25886.mol227970,C=C[C@@](C)(CCC=C(C)C)OC(C)=O
28303.mol231120,CC(=O)OC(C)(C)[C@@H]1C=C[C@@H](C)CC1
30286.mol234079,COC(=O)C(C)(C)[C@H]1CC=C(C)CC1
33650.mol2L-  -Artemisia_alcohol_acetate,C=CC(C)(C)[C@@H](C=C(C)C)OC(C)=O
30282.mol234047,CC(=O)O[C@H]1C(C)(C)[C@@H]2CC[C@@]1(C)C2
27886.mol230584,CC(=O)O[C@H]1C[C@@H]2CC[C@@]1(C)C2(C)C
26588.mol228818,CC(=O)O[C@@H]1C[C@@H]2CC[C@@]1(C)C2(C)C
34158.mol2Bornyl_acetate,CC(=O)O[C@H]1C[C@H]2CC[C@]1(C)C2(C)C
40337.mol2Isobornyl_acetate,CC(=O)O[C@H]1C[C@H]2CC[C@]1(C)C2(C)C
27779.mol230414,CC(=O)O[C@]1(C)CC[C@]2(C(C)C)C[C@@H]21
8811.mol2 9933,C[C@@]12C[C@H]3CCC[C@@](C)(O1)[C@H]3[C@H](O)C2
28097.mol230862,C[C@]1(O)CC[C@@H]2[C@H]1C=CCC[C@]2(C)O
31363.mol235741,C/C=C/CCCCCCCCCCC
31429.mol235868,C1CCCCCCCCCCCCC1
29557.mol233057,N[C@H](Cc1ccc(O)c(O)c1)C(=O)O
31535.mol236040,NC(=O)[C@@H](O)Cc1ccc(O)c(O)c1
45440.mol2D-Rhodoic_acid,C[C@@H](NCCS(=O)(=O)O)C(=O)O
27813.mol230465,CCOC(=O)c1cc(O)c(O)c(O)c1
"36637.mol21,5-Dimethoxy-3-hydroxybenzoic_acid",COc1cc(O)cc(OC)c1C(=O)O
31003.mol235214,COc1cc(C(=O)O)cc(O)c1OC
26451.mol228640,COc1cc(C(=O)O)cc(OC)c1O
"37485.mol23-Ethoxy-4,5-dihydroxy-benzoic_acid",O=C(O)c1cc(O)c(O)c(CCO)c1
28659.mol231775,O=C(O)[C@@H](O)Cc1ccc(O)c(O)c1
39426.mol2  -Hydroxyhydrocaffeic_acid,O=C(O)[C@@H](O)Cc1ccc(O)c(O)c1
25852.mol227923,COc1cc(/C=C\OOO)ccc1O
44498.mol2Piscrocin_B,O=C(O)C[C@H]1c2cocc2[C@H](O)[C@@H]1O
"47600.mol23,4,5-Trimethoxy-benzyl_alcohol",COc1cc(CO)cc(OC)c1OC
25709.mol227731,COc1cc([C@H](O)[C@@H](C)O)ccc1O
"39684.mol21-(4-Hydroxy-3-methoxyphenyl)propan-1,2-diol",COc1cc([C@@H](O)[C@H](C)O)ccc1O
46599.mol2Suspenolic_acid,CC(=O)OC1CCC(=CC(=O)O)CC1
30717.mol234691,C=C1COC(=O)[C@H]2[C@H](CO)[C@H](O)C[C@@H]12
35216.mol2Crocusatin_F,CC1(C)CC(=O)O[C@@]2(C)C(=O)OC[C@H]12
36998.mol2Elsholtzidiol,Cc1ccoc1C(=O)[C@@H](O)C(C)(C)O
34597.mol22-Carboxymethyl-4-(3'-hydroxybutyl)furan,C[C@H](O)CCc1ccc(CC(=O)O)o1
34740.mol2Cepharosporolide_E,C[C@@H]1CC[C@]2(C[C@@H]3OC(=O)C[C@@H]3O2)O1
34741.mol2Cepharosporolide_F,C[C@@H]1CC[C@@]2(C[C@@H]3OC(=O)C[C@@H]3O2)O1
33302.mol2Annuadiepoxide,C=C[C@@H]1O[C@H]1[C@H]1O[C@@H]1C#CC#CC#CC
"42675.mol22-Methyl-3-(2',3',4'-trihydroxybutyl)pyrazine",Cc1nccnc1C[C@H](O)[C@@H](O)CO
46738.mol2Taraxacine_A,COc1nccc2c1[nH]c1ccccc12
39707.mol21-Hydroxymethyl-  -carboline,OCc1nccc2c1[nH]c1ccccc12
47860.mol2L-Valyl-L-valine_anhydride,CC(C)[C@@H]1NC(=O)[C@H](C(C)C)NC1=O
28453.mol231373,CC(=O)OCC[C@@H](C)CCC=C(C)C
30526.mol234420,CC(=O)O[C@H]1C[C@@H](C)CC[C@@H]1C(C)C
32358.mol237154,CC(=O)O[C@H]1C[C@@H](C)CC[C@H]1C(C)C
9461.mol2 10593,COC[C@@]1(O)C[C@@H]2CC[C@@]1(C)C2(C)C
30871.mol234918,C=C[C@](C)(CCCC(C)C)OC(C)=O
8806.mol2 9928,CC1(C)O[C@@]2(C)CC[C@@H]1[C@H](CCO)C2
26970.mol229299,CCCCCCCC/C=C/C(=O)OC
26951.mol229275,CCCCCCCCC/C=C/C(=O)O
36860.mol2  -Dodecalactone,CCCCCCCC[C@H]1CCC(=O)O1
29617.mol233150,CCCCCCCCCC(=O)CC=O
47920.mol2Vetivazulene,Cc1cccc(C)c2cc(C(C)C)cc1-2
29652.mol233223,CCCCCCCCCC/C=C/CO
42406.mol21-Methyl-2-dodecyl-4(1H)-quinolone,CCCCCCCC(=O)CCC(C)C
29599.mol233116,CCCCCCCCCC(=O)CCC
28507.mol231467,CCCCCCCCCCCC(C)=O
30287.mol234081,CCCCCCCCCCCCC=O
27452.mol229969,CCCCCCCCCCCCCC
31396.mol235803,CCCCCCCCCC[C@@H](C)CC
32862.mol2Adrenaline,CNCC(O)(O)c1ccc(O)c(O)c1
28761.mol231913,COc1c2ccccc2nc2occc12
40412.mol2Isodictamnine,Cn1c2ccccc2c(=O)c2ccoc21
47755.mol2Tussilagine,COC(=O)[C@H]1[C@@H]2CCCN2C[C@@]1(C)O
44257.mol2N-(3-Phenylpropanoyl)pyrrole,O=C(CCc1ccccc1)n1cccc1
44096.mol22-n-Pentylquinoline,CCCCCc1ccc2ccccc2n1
40012.mol27-Hydroxy_viteoid_II,O=C1OCC[C@@H]2C1=C(CO)[C@@H](O)[C@H]2O
29754.mol233338,O=C1C[C@@H]2[C@H](O)C=C(CO)[C@@]2(CO)O1
"39459.mol2(4R,5R,7S,8S,9S)-7-Hydroxy-8-hydroxymethyl-4-methyl-per-hydrocyclop...",C[C@H]1COC(=O)[C@@H]2[C@@H](CO)[C@@H](O)C[C@@H]21
"34331.mol2(5-Butyl-3-oxo-2,3-dihydrofuran-2-yl)-acetic_acid",CCCC[C@H]1CC(=O)[C@H](CC(=O)O)O1
"36461.mol24,7-Dihydroxy-10-methyl-3,4,7,8,9,10-hexahydro-oxecin-2-one",C[C@@H]1CC[C@@H](O)/C=C/[C@@H](O)CC(=O)O1
41926.mol2Masutakic_acid_A,CCCCCC#C[C@H](O)[C@@H](O)C(=O)O
26789.mol229052,Oc1ccc(Cc2ccc(O)cc2)cc1
38548.mol2Goniothalami,O=C1C=CC[C@H](/C=C\c2ccccc2)O1
"38903.mol22-(Hexa-2,4-diyn-1-ylidene)-1,6-dioxaspiro[4,4]non-3-ene",CC#CC#C/C=C1\C=C[C@@]2(CCCO2)O1
35368.mol2Cyclo-(Leu-Ser),CC(C)C[C@@H]1NC(=O)[C@H](CO)NC1=O
10.mol2   10,CCC[C@H](CO)CC/C=C/OC(C)=O
8802.mol2 9924,C[C@]12CC[C@H]([C@H](O)C1)[C@](C)(CCO)O2
41138.mol2Lacinilene_A,Cc1ccc(C(C)C)c2ccc(O)cc12
31488.mol235981,CC1=CC=C[C@@]2(C)Cc3occc3C[C@@H]12
"36173.mol24,5-Dihydropyrocurzerenone",Cc1coc2ccc3c(c12)C[C@H](C)CC3
30870.mol234915,CCCCCCCCCCOC(C)=O
26561.mol228775,CCCCCCCC(=O)OCCCC
26984.mol229313,CCCCCCCCCCC(=O)OC
26140.mol228275,CCCCCCCCCCCC(=O)O
28306.mol231126,CC1=CC[C@H](C(C)C)c2cc(C)ccc21
34438.mol2  -Calacorene,CC1=CC[C@@H](C(C)C)c2cc(C)ccc21
35594.mol2Dehydro-  -curcumene,C=C(CCC=C(C)C)c1ccc(C)cc1
35103.mol2  -Corocalene,CC1=Cc2c(C(C)C)ccc(C)c2CC1
"34020.mol2Bisabola-1,3,5,7(14),11-pentaene",C=C(C)CCCC(=C)c1ccc(C)cc1
"34019.mol2Bisabola-1,3,5,7,11-pentaene",C=C(C)CC/C=C(/C)c1ccc(C)cc1
34439.mol2  -Calacorene,Cc1ccc2c(c1)C(C(C)C)=CC[C@@H]2C
46883.mol2ar-Tenuifolene,CC1=CCC[C@@](C)(c2ccc(C)cc2)C1
31460.mol235930,CCCCCCCCCCCCCO
48257.mol2Zanthonitrile,CC(C)=CCOc1ccc(CC#N)cc1
33571.mol2Argutine_A,CC(=O)/C=C/c1cncc2c1CC[C@H]2C
43742.mol2(1-Oxo-3-phenyl-2E-propenyl)pyrrolidine,O=C(/C=C\c1ccccc1)N1CCCC1
25846.mol227917,O=c1ccc2c(O)c3ccoc3cc2o1
25807.mol227841,O=c1ccc2cc3ccoc3c(O)c2o1
34268.mol2Buergerinin_B,C[C@]1(O)C[C@@H](O)[C@]2(O)CC(=O)OC[C@@H]21
29752.mol233336,O[C@H]1[C@H]2CCO[C@@H]3OC[C@@](O)([C@H]32)[C@@H]1O
28252.mol231043,C/C(=C/C(=O)O)CC[C@@H](O)C(C)(C)O
35965.mol2Dibutyl_oxalate,CCCCOC(=O)C(=O)OCCCC
32130.mol236853,c1ccc2c(c1)-c1cccc3cccc-2c13
43115.mol2Nigeglanine,Cc1cc([O-])c2c[n+]3n(c2c1)CCCC3
28341.mol231171,C=CCc1ccc(OCC=C(C)C)cc1
28335.mol231165,C=CCc1ccc(O)c(CC=C(C)C)c1
28334.mol231164,C=CCc1ccc(O)c(C(C)(C)C=C)c1
27575.mol230150,C=C(C)[C@@H]1CC[C@@]2(C)C=CC(=O)C=C2C1
44239.mol24-Phenylbicyclo[2.2.2]octan-1-ol,O[C@]12CC[C@](c3ccccc3)(CC1)CC2
10026.mol211158,C[C@@H](c1ccc(C=O)cc1)C1CCCC1
"34021.mol2Bisabola-1,3,5,7-tetraene",C/C(=C\CCC(C)C)c1ccc(C)cc1
35294.mol2  -Curcumene,CC(C)=CCC[C@H](C)c1ccc(C)cc1
30507.mol234357,CC(C)=CCC[C@H](C)c1ccc(C)cc1
"34022.mol2Bisabola-1,3,5,7(14)-tetraene",C=C(CCCC(C)C)c1ccc(C)cc1
30721.mol234696,C[C@H]1CCC=C2C=C[C@H]3[C@H](C3(C)C)[C@@]21C
28307.mol231127,Cc1ccc2c(c1)[C@@H](C(C)C)CC[C@@H]2C
27423.mol229919,Cc1ccc([C@@]2(C)CCCC2(C)C)cc1
"35413.mol2Cypera-2,4-diene",CC1=C2C[C@H]3CC[C@@H](C)[C@]2(C=C1)C3(C)C
"35414.mol2(-)-Cypera-2,4(15)-diene",C=C1C=C[C@]23[C@H](C)CC[C@H](C[C@@H]12)C3(C)C
46882.mol2Tenuifolene,CC1=CCC([C@]2(C)CCC=C(C)C2)=CC1
"37537.mol2(-)-Eudesma-2,4(15),11-triene",C=C(C)[C@@H]1CC[C@@]2(C)CC=CC(=C)[C@@H]2C1
"38552.mol2(5S,6S,10S)-Gorgona-1,4(15),11-triene",C=C(C)[C@H]1CCC[C@@]2(C)C=CCC(=C)[C@H]12
"42867.mol2(-)-(1R_,5S_,6R_,7S_,10S_)-Myli-4(15)-ene",C=C1CC[C@@H]2[C@]13[C@@H]1[C@H](CC[C@]23C)C1(C)C
30896.mol234992,C=C(C)[C@@H]1CC[C@@]2(C)CC=CC(C)=C2C1
"37538.mol2Eudesma-3,5,11-triene",C=C(C)[C@H]1C=C2C(C)=CCC[C@]2(C)CC1
"33629.mol2(1S,6R,7S)-Aromadendra-4,9-diene",CC1=CC[C@H]2[C@@H](C3=C(C)CC[C@@H]13)C2(C)C
"33627.mol2(-)-Aromadendra-1(10),3-diene",CC1=CCC2=C(C)CC[C@H]3[C@@H]([C@@H]12)C3(C)C
"33044.mol2(+)-(1R,5S,6S,7S)-Allo-aromadendra-4(15),10(14)-diene",C=C1CC[C@H]2C(=C)CC[C@H]3[C@@H]([C@@H]12)C3(C)C
"33628.mol2(+)-(5S_,6S_,7S_)-Aromadendra-1(10),4(15)-diene",C=C1CCC2=C(C)CC[C@H]3[C@@H]([C@@H]12)C3(C)C
"33630.mol2(+)-(1S,6R,7S)-Aromadendra-4,10(14)-diene",C=C1CC[C@H]2[C@@H](C3=C(C)CC[C@@H]13)C2(C)C
48278.mol2Zierene,C=C1CC[C@H]2C(=C)CCC[C@H](C(=C)C)[C@@H]12
40687.mol2(+)-Isozierene,C=C1CCC/C=C(\C)CCC2=C[C@H]1CC2
8901.mol2 10023,C[C@H]1CC=C[C@@]2(CC=C[C@@H]3CCC[C@H]32)C1
36877.mol2Doryanine,Cn1ccc2cc3c(cc2c1=O)OCO3
43881.mol2Paniculidine_C,C[C@@H](CO)CCc1c[nH]c2ccccc12
42161.mol23-Methoxyjuglone,COC1=CC(=O)c2cccc(O)c2C1=O
42160.mol22-Methoxyjuglone,COC1=CC(=O)c2c(O)cccc2C1=O
37816.mol28-Formyl-7-methoxycoumarin,COc1ccc2ccc(=O)oc2c1C=O
33207.mol2Angelical,COc1cc2oc(=O)ccc2cc1C=O
39822.mol25-(2-Hydroxyphenoxymethyl)furfural,O=Cc1ccc(Oc2ccccc2O)o1
"37339.mol22,3-Epoxyplumbagin",C[C@@]12O[C@@H]1C(=O)c1c(O)cccc1C2=O
38447.mol2  -L-Glutamyl-glycine,N[C@H](CCC(=O)NCC(=O)O)C(=O)O
29047.mol232294,O=C1OCC=C1CCc1cccc(O)c1
46117.mol2Senkyunolide_B,CCC/C=C1\OC(=O)c2c(O)cccc21
34326.mol23-Butylidene-7-hydroxyphalide,CCC/C=C1/OC(=O)c2c(O)cccc21
27394.mol229874,CCC/C=C1/OC(=O)c2cccc(O)c21
37769.mol2Fomannoxin_acid,C=C(C)[C@H]1Cc2cc(C(=O)O)ccc2O1
46119.mol2Senkyunolide_E,CC[C@H](O)/C=C1/OC(=O)c2ccccc21
46118.mol2Senkyunolide_C,CCC/C=C1\OC(=O)c2ccc(O)cc21
47697.mol2Tryptophan,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
40008.mol27-hydroxy_vasicine,Oc1ccc2c(c1)CN1CC[C@H](O)C1=N2
"41997.mol24  H-cis-p-Menthane-2  ,6  ,8,9-tetrol",C[C@@H]1[C@H](O)C[C@H]([C@@](C)(O)CO)C[C@@H]1O
"36758.mol2(3E)-3,7-Dimethyl-3-octene-1,2,6,7-tetrol",C/C(=C\C[C@@H](O)C(C)(C)O)[C@H](O)CO
27494.mol230044,C=C(CC[C@H](O)C(C)(C)O)[C@H](O)CO
"41998.mol2rel-(1R,2R,4R,8S)-p-Menthane-1,2,8,9-tetrol",C[C@](O)(CO)[C@@H]1CC[C@@](C)(O)[C@H](O)C1
"42000.mol2rel-(1S,2R,4R,8R)-p-Menthane-1,2,8,9-tetrol",C[C@]1(O)CC[C@@H]([C@](C)(O)CO)C[C@@H]1O
"42002.mol2(1S,2S,4R,8S)-p-Menthane-1,2,8,9-tetrol",C[C@](O)(CO)[C@@H]1CC[C@](C)(O)[C@@H](O)C1
"41999.mol2(1R,2S,4R,8R)-p-Menthane-1,2,8,9-tetrol",C[C@@](O)(CO)[C@@H]1CC[C@@](C)(O)[C@@H](O)C1
"42001.mol2rel-(1S,2R,4R,8S)-p-Menthane-1,2,8,9-tetrol",C[C@](O)(CO)[C@@H]1CC[C@](C)(O)[C@H](O)C1
39701.mol24-Hydroxy-3-(3-methyl-2-butenyl)acetophenone,CC(=O)c1ccc(O)c(CC=C(C)C)c1
"47965.mol2inyl-2,2-dimethyl-3-phenyl-propionate",C=COC(=O)C(C)(C)Cc1ccccc1
29506.mol232959,CCCC/C=C/OC(=O)c1ccccc1
34281.mol2Bufotenine,CN(C)CCc1c[nH]c2ccc(O)cc12
"36778.mol2N,N-Dimethyltryptamine_N-oxide",C[N+](C)([O-])CCc1c[nH]c2ccccc12
28818.mol231980,CN1C[C@@H]2C[C@H](C1)c1cc[cH-]c(=O)[n+]1C2
29090.mol232348,CN1C[C@H]2C[C@@H](C1)c1cc[cH-]c(=O)[n+]1C2
30905.mol235010,C=C(C)[C@@H]1CC[C@]2(C=CC(=O)C[C@H]2C)C1
42404.mol28-O-Methyldioncophyllinol_B,CC1=CC[C@@H]([C@H](C)C/C=C/C(C)C)C=C1
30630.mol234592,CC(C)=CCC[C@@H](C)C1=CCC(C)=CC1
30862.mol234879,CC(C)=CC/C=C(/C)[C@H]1CC=C(C)CC1
34026.mol2  -Bisabolene,CC(C)=CC/C=C(\C)[C@H]1CC=C(C)CC1
30863.mol234882,CC(C)=CC/C=C(/C)[C@H]1CC=C(C)CC1
26552.mol228766,C=C[C@@]1(C)CCC(C(C)C)=C[C@@H]1C(=C)C
30858.mol234873,C=C[C@@]1(C)CCC(C(C)C)=C[C@H]1C(=C)C
36989.mol2  -Elemene,C=C[C@]1(C)CCC(C(C)C)=C[C@H]1C(=C)C
26492.mol228693,CC(C)=CCC[C@@H](C)C1=CC=C(C)CC1
30864.mol234885,CC(C)=CCC/C(C)=C1/CC=C(C)CC1
27413.mol229899,C=C(CCC=C(C)C)[C@@H]1CC=C(C)CC1
30622.mol234582,C=C(CCC=C(C)C)[C@H]1CC=C(C)CC1
34027.mol2  -Bisabolene,C=C(CCC=C(C)C)[C@@H]1CC=C(C)CC1
34028.mol2  2-Bisabolene,C=C(CCC=C(C)C)[C@@H]1C=C[C@@H](C)CC1
27418.mol229906,C=C1C=C[C@H]([C@@H](C)CCC=C(C)C)CC1
46139.mol2  -Sesquiphellandrene,C=C1C=C[C@@H]([C@@H](C)CCC=C(C)C)CC1
30624.mol234584,C=C1[C@@H]2CC[C@@H](C2)[C@@]1(C)CCC=C(C)C
30629.mol234590,C=C1[C@H]2CC[C@H](C2)[C@@]1(C)CCC=C(C)C
30869.mol234909,C=C1[C@H]2CC[C@H](C2)[C@]1(C)CCC=C(C)C
45800.mol2  -Santalene,C=C1[C@@H]2CC[C@@H](C2)[C@@]1(C)CCC=C(C)C
30617.mol234575,CC(C)=CCC[C@]1(C)[C@H]2C[C@@H]3[C@H](C2)[C@@]31C
45799.mol2  -Santalene,CC(C)=CCC[C@]1(C)[C@H]2C[C@@H]3[C@H](C2)[C@@]31C
30872.mol234920,C=C[C@@]1(C)CCC(=C(C)C)CC1=C(C)C
26685.mol228939,C=C[C@@]1(C)CCC(=C(C)C)C[C@@H]1C(=C)C
28459.mol231384,C=C[C@]1(C)CCC(=C(C)C)C[C@H]1C(=C)C
36988.mol2  -Elemene,C=C[C@]1(C)CCC(=C(C)C)C[C@H]1C(=C)C
35288.mol2  -Cuprenene,CC1=CCC([C@@]2(C)CCCC2(C)C)=CC1
33986.mol2Bicycloelemene,C=C[C@@]1(C)CC[C@@H]2[C@H]([C@@H]1C(=C)C)C2(C)C
27404.mol229887,CC1=CC=C([C@@]2(C)CCCC2(C)C)CC1
27417.mol229903,CC1=CC=C([C@]2(C)CCCC2(C)C)CC1
35287.mol2  -Cuprenene,CC1=CC=C([C@@]2(C)CCCC2(C)C)CC1
28437.mol231337,CC(C)=CCC[C@]1(C)[C@@H]2CC=C(C)[C@H]1C2
30510.mol234378,CC(C)=CCC[C@]1(C)[C@H]2CC=C(C)[C@@H]1C2
30876.mol234952,CC(C)=CCC[C@@]1(C)[C@H]2CC=C(C)[C@@H]1C2
31385.mol235779,CC(C)=CCC[C@@]1(C)[C@@H]2CC=C(C)[C@H]1C2
33957.mol2  -Bergamotene,CC(C)=CCC[C@]1(C)[C@@H]2CC=C(C)[C@H]1C2
